feature_id	IK2D	Sources	SMILES	gnps_SpectrumID	gnps_SpectrumFile	gnps_LibraryName	gnps_MQScore	gnps_TIC_Query	gnps_RT_Query	gnps_MZErrorPPM	gnps_SharedPeaks	gnps_MassDiff	gnps_SpecMZ	gnps_SpecCharge	gnps_FileScanUniqueID	gnps_NumberHits	gnps_Compound_Name	gnps_Ion_Source	gnps_Instrument	gnps_Compound_Source	gnps_PI	gnps_Data_Collector	gnps_Adduct	gnps_Precursor_MZ	gnps_ExactMass	gnps_Charge	gnps_CAS_Number	gnps_Pubmed_ID	gnps_SMILES	gnps_INCHI	gnps_INCHI_AUX	gnps_Library_Class	gnps_IonMode	gnps_Organism	gnps_LibMZ	gnps_UpdateWorkflowName	gnps_LibraryQualityString	gnps_tags	gnps_molecular_formula	gnps_InChIKey	gnps_superclass	gnps_class	gnps_subclass	gnps_npclassifier_superclass	gnps_npclassifier_class	gnps_npclassifier_pathway	gnps_library_usi	isdb_component_id	isdb_structure_taxonomy_npclassifier_01pathway_consensus	isdb_freq_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass_consensus	isdb_freq_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class_consensus	isdb_freq_structure_taxonomy_npclassifier_03class	isdb_rank_spec	isdb_msms_score	isdb_libname	isdb_structure_wikidata	isdb_structure_inchikey	isdb_structure_inchi	isdb_SMILES	isdb_structure_molecular_formula	isdb_adduct	isdb_structure_exact_mass	isdb_structure_nameTraditional	isdb_structure_taxonomy_npclassifier_01pathway	isdb_structure_taxonomy_npclassifier_02superclass	isdb_structure_taxonomy_npclassifier_03class	isdb_organism_wikidata	isdb_organism_name	isdb_organism_taxonomy_ottid	isdb_organism_taxonomy_01domain	isdb_organism_taxonomy_02kingdom	isdb_organism_taxonomy_03phylum	isdb_organism_taxonomy_04class	isdb_organism_taxonomy_05order	isdb_organism_taxonomy_06family	isdb_organism_taxonomy_07tribe	isdb_organism_taxonomy_08genus	isdb_organism_taxonomy_09species	isdb_organism_taxonomy_10varietas	isdb_matched_domain	isdb_matched_kingdom	isdb_matched_phylum	isdb_matched_class	isdb_matched_order	isdb_matched_family	isdb_matched_tribe	isdb_matched_genus	isdb_matched_species	isdb_score_taxo	isdb_score_max_consistency	isdb_final_score	isdb_rank_final	sirius_structurePerIdRank	sirius_formulaRank	sirius_ConfidenceScoreExact	sirius_ConfidenceScoreApproximate	sirius_CSI:FingerIDScore	sirius_ZodiacScore	sirius_SiriusScoreNormalized	sirius_SiriusScore	sirius_molecularFormula	sirius_adduct	sirius_precursorFormula	sirius_InChI	sirius_name	sirius_SMILES	sirius_xlogp	sirius_pubchemids	sirius_links	sirius_dbflags	sirius_ionMass	sirius_retentionTimeInSeconds	sirius_retentionTimeInMinutes	sirius_formulaId	sirius_alignedFeatureId	sirius_compoundId	sirius_overallFeatureQuality
1	PERAMQCFFJUXQW	sirius	CCNCCNCC1=CC(=C(C=C1F)Cl)F																																																																																												1.0	3.0	0.035	0.035	-125.548	0.314	0.332	13.848	C11H15ClF2N2	[M + H3N + H]+	C11H19ClF2N3+	InChI=1S/C11H15ClF2N2/c1-2-15-3-4-16-7-8-5-11(14)9(12)6-10(8)13/h5-6,15-16H,2-4,7H2,1H3	N'-[(4-chloro-2,5-difluorophenyl)methyl]-N-ethylethane-1,2-diamine	CCNCCNCC1=CC(=C(C=C1F)Cl)F	2.1	104377355	PUBCHEM:(104377355)	2.0	266.123	24.0	0.402	8.36967634022803e+17	8.369674485506715e+17	8.369674485297e+17	
6	FZSKAWRHNSBBBM	sirius	CCC(C)C(C(=O)N1CCCC1C(=O)O)NC(=O)C2CCC(=O)N2																																																																																												1.0	1.0	0.106	0.106	-364.947	1.0	0.333	120.072	C16H25N3O5	[M + H3N + H]+	C16H29N4O5+	InChI=1S/C16H25N3O5/c1-3-9(2)13(18-14(21)10-6-7-12(20)17-10)15(22)19-8-4-5-11(19)16(23)24/h9-11,13H,3-8H2,1-2H3,(H,17,20)(H,18,21)(H,23,24)	5-Oxo-L-prolyl-L-isoleucyl-L-proline	CCC(C)C(C(=O)N1CCCC1C(=O)O)NC(=O)C2CCC(=O)N2	0.38	71414184	LotusExpanded;PUBCHEM:(71414184);DSSTox:(DTXSID20833675)	146028888066.0	357.213	28.0	0.474	8.369676632361325e+17	8.369674492637032e+17	8.369674492595089e+17	
6	OVPYIUNCVSOVNF	isdb	CC[C@H](C)[C@H](N)C(=O)N[C@@H](CCC(N)=O)C(=O)N1CCC[C@H]1C(=O)O																																													-1.0							1.0	0.5796526	ISDB	http://www.wikidata.org/entity/Q111241567	OVPYIUNCVSOVNF-ZPFDUUQYSA-N	InChI=1S/C16H28N4O5/c1-3-9(2)13(18)14(22)19-10(6-7-12(17)21)15(23)20-8-4-5-11(20)16(24)25/h9-11,13H,3-8,18H2,1-2H3,(H2,17,21)(H,19,22)(H,24,25)/t9-,10-,11-,13-/m0/s1	CC[C@H](C)[C@H](N)C(=O)N[C@@H](CCC(N)=O)C(=O)N1CCC[C@H]1C(=O)O	C16H28N4O5		356.205969996	H-Ile-Gln-Pro-OH	Amino acids and Peptides	Small peptides	Tripeptides	http://www.wikidata.org/entity/Q17189730	Arthrospira platensis	827405.0	['Bacteria']	['Unknown']	['Cyanobacteria']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Arthrospira']	['Arthrospira platensis']		['Bacteria']									1.0	0.0	3.318610429763794	1.0																									
7	DDPRYTUJYNYJKV	sirius	CCN1CCN(CC1)CC																																																																																												1.0	1.0	0.051	0.051	-111.634	0.999	0.5	12.89	C8H18N2	[M + H3N + H]+	C8H22N3+	InChI=1S/C8H18N2/c1-3-9-5-7-10(4-2)8-6-9/h3-8H2,1-2H3	1,4-Diethylpiperazine	CCN1CCN(CC1)CC	0.8	28362361;7022583;80973	NORMAN:(NS00035748);PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(28362361 7022583 80973);DSSTox:(DTXSID5073373)	137506324482.0	160.181	29.0	0.476	8.369676293000164e+17	8.36967449330812e+17	8.369674493266177e+17	
7	IHYJTAOFMMMOPX	gnps	CC(=O)NC(C(=O)O)C(C)C	CCMSLIB00016338526	spectra_filtered.mgf	GNPS-N-ACYL-LIPIDS-MASSQL.mgf	0.771794	936708.0	0.0	523.631	6.0	0.0838318	160.181	0.0	temp/spectra_filtered.mgf7	1.0	Candidate Valine-C2:0 (delta mass:42.0104)	LC-ESI	Orbitrap	Crude	Pieter Dorrestein	helenamrusso	M+H	160.097	160.097	0.0			CC(=O)NC(C(=O)O)C(C)C	InChI=1S/C7H13NO3/c1-4(2)6(7(10)11)8-5(3)9/h4,6H,1-3H3,(H,8,9)(H,10,11)		4.0	Positive	GNPS-N-ACYL-LIPIDS-MASSQL	160.097	UPDATE-SINGLE-ANNOTATED-BRONZE	Insilico		C7H13NO3	IHYJTAOFMMMOPX-UHFFFAOYSA-N	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Small peptides	Dipeptides	Amino acids and Peptides	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00016338526																																																																								
8	ODDYSAQPSGQARN	sirius	CC(CO)(CO)NC(=NC(CO)(CO)CO)N																																																																																												1.0	1.0	0.022	0.022	-306.529	1.0	0.333	87.22	C9H21N3O5	[M - H2O + H]+	C9H20N3O4+	InChI=1S/C9H21N3O5/c1-8(2-13,3-14)11-7(10)12-9(4-15,5-16)6-17/h13-17H,2-6H2,1H3,(H3,10,11,12)	2-[1,3-Dihydroxy-2-(hydroxymethyl)propan-2-yl]-1-(1,3-dihydroxy-2-methylpropan-2-yl)guanidine	CC(CO)(CO)NC(=NC(CO)(CO)CO)N	-4.2	153764139	PUBCHEM:(153764139)	2.0	234.145	29.0	0.476	8.369676338088934e+17	8.369674494608355e+17	8.369674494566412e+17	
8	SBMNPABNWKXNBJ	isdb	NCCCC[C@H](NC(=O)[C@@H](N)CO)C(=O)O																																													22.0	Amino acids and Peptides	0.6233766233766234	Small peptides	0.6233766233766234	Dipeptides	0.3636363636363636	3.0	0.5050574	ISDB	http://www.wikidata.org/entity/Q82474609	SBMNPABNWKXNBJ-BQBZGAKWSA-N	InChI=1S/C9H19N3O4/c10-4-2-1-3-7(9(15)16)12-8(14)6(11)5-13/h6-7,13H,1-5,10-11H2,(H,12,14)(H,15,16)/t6-,7-/m0/s1	NCCCC[C@H](NC(=O)[C@@H](N)CO)C(=O)O	C9H19N3O4		233.137556088	L-Seryl-L-lysine	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q19610691	Bos taurus	490099.0	['Eukaryota']	['Metazoa']	['Chordata']	['Mammalia']	['Artiodactyla']	['Bovidae']	['Unknown']	['Bos']	['Bos taurus']											0.0	3.0	3.5202295780181885	1.0																									
9	GJLBLMRNQIBBJE	sirius	C(CCN)CC(C(=O)OCCCCON(O)O)N																																																																																												1.0	1.0	0.016	0.016	-368.77	1.0	0.333	90.897	C10H23N3O5	[M - H2O + H]+	C10H22N3O4+	InChI=1S/C10H23N3O5/c11-6-2-1-5-9(12)10(14)17-7-3-4-8-18-13(15)16/h9,15-16H,1-8,11-12H2	4-(Dihydroxyamino)oxybutyl 2,6-diaminohexanoate	C(CCN)CC(C(=O)OCCCCON(O)O)N	-0.8	89081457	PUBCHEM:(89081457)	2.0	248.16	29.0	0.476	8.369676343373757e+17	8.369674495321386e+17	8.369674495321386e+17	
9	YKRQRPFODDJQTC	isdb																																														22.0	Amino acids and Peptides	0.6233766233766234	Small peptides	0.6233766233766234	Dipeptides	0.3636363636363636	1.0	0.6722161	ISDB															['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0.0	0.0	2.6888644695281982	1.0																									
10	KOSRFJWDECSPRO	gnps	OC(=O)CCC(N)C(=O)NC(CCC(O)=O)C(O)=O	CCMSLIB00000218472	spectra_filtered.mgf	MASSBANK.mgf	0.852473	1978520.0	0.0	3048.89	7.0	0.844543	276.155	1.0	temp/spectra_filtered.mgf10	1.0	Massbank:KO002981 Glu-Glu	ESI	LC-ESI-QQ	Isolated	Putative Massbank Match	Massbank	[M+H]+	277.0	0.0	1.0	3929-61-1		OC(=O)CCC(N)C(=O)NC(CCC(O)=O)C(O)=O	1S/C10H16N2O7/c11-5(1-3-7(13)14)9(17)12-6(10(18)19)2-4-8(15)16/h5-6H,1-4,11H2,(H,12,17)(H,13,14)(H,15,16)(H,18,19)/t5-,6-/m0/s1		3.0	Positive	MASSBANK	277.0	UPDATE-SINGLE-ANNOTATED-BRONZE	Bronze		C10H16N2O7	KOSRFJWDECSPRO-UHFFFAOYSA-N	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Small peptides	Dipeptides	Amino acids and Peptides	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00000218472																																																																								
10	ZFOVWAARMFQDQZ	sirius	NC(CCCCNC(CC#CO)C(=O)O)C(=O)O																																																																																												1.0	1.0	0.546	0.546	-136.002	1.0	0.333	72.724	C11H18N2O5	[M + H3N + H]+	C11H22N3O5+	InChI=1S/C11H18N2O5/c12-8(10(15)16)4-1-2-6-13-9(11(17)18)5-3-7-14/h8-9,13-14H,1-2,4-6,12H2,(H,15,16)(H,17,18)	ZFOVWAARMFQDQZ	NC(CCCCNC(CC#CO)C(=O)O)C(=O)O	-0.518		LotusExpanded	8589934592.0	276.155	29.0	0.477	8.369676633577673e+17	8.369674496118304e+17	8.369674496076361e+17	
11	AKKJTDUPURYGPZ	sirius	C1=C(NC=N1)C=CC(=O)NCCCCC(C(=O)O)N																																																																																												1.0	1.0	0.527	0.527	-220.388	1.0	0.333	49.95	C12H18N4O3	[M + H3N + H]+	C12H22N5O3+	InChI=1S/C12H18N4O3/c13-10(12(18)19)3-1-2-6-15-11(17)5-4-9-7-14-8-16-9/h4-5,7-8,10H,1-3,6,13H2,(H,14,16)(H,15,17)(H,18,19)	2-amino-6-[3-(1H-imidazol-4-yl)prop-2-enamido]hexanoic acid	C1=C(NC=N1)C=CC(=O)NCCCCC(C(=O)O)N	-2.7	21589255;21777527;73807947	COCONUT:(CNP0276415);SUPERNATURAL:(SN0007955);PUBCHEM:(21589255 21777527 73807947);LOTUS:(Q104913697)	271581186.0	284.172	29.0	0.476	8.369676365393856e+17	8.36967449674745e+17	8.369674496705507e+17	
11	CZVQSYNVUHAILZ	isdb																																														366.0	Fatty acids	0.25	Fatty Acids and Conjugates	0.25	Dicarboxylic acids	0.25	1.0	0.8414063	ISDB															['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0.0	0.0	3.3656251430511475	1.0																									
11	GXEADBDXKQCWBQ	gnps	CCCCCCCC(=O)NC(Cc1c[nH]cn1)C(=O)O	CCMSLIB00016340158	spectra_filtered.mgf	GNPS-N-ACYL-LIPIDS-MASSQL.mgf	0.752431	799742.0	0.0	7058.15	6.0	1.99167	284.172	0.0	temp/spectra_filtered.mgf11	1.0	Candidate Histidine-C8:0 (delta mass:126.1032)	LC-ESI	Orbitrap	Crude	Pieter Dorrestein	helenamrusso	M+H	282.18	282.18	0.0			CCCCCCCC(=O)NC(Cc1c[nH]cn1)C(=O)O	InChI=1S/C14H23N3O3/c1-2-3-4-5-6-7-13(18)17-12(14(19)20)8-11-9-15-10-16-11/h9-10,12H,2-8H2,1H3,(H,15,16)(H,17,18)(H,19,20)		4.0	Positive	GNPS-N-ACYL-LIPIDS-MASSQL	282.18	UPDATE-SINGLE-ANNOTATED-BRONZE	Insilico		C14H23N3O3	GXEADBDXKQCWBQ-UHFFFAOYSA-N	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Small peptides	Dipeptides	Amino acids and Peptides	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00016340158																																																																								
12	AHLPHDHHMVZTML	isdb	NCCCC(N)C(=O)O																																													441.0	Amino acids and Peptides	1.0	Small peptides	1.0	Aminoacids	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27102952	AHLPHDHHMVZTML-UHFFFAOYSA-N	InChI=1S/C5H12N2O2/c6-3-1-2-4(7)5(8)9/h4H,1-3,6-7H2,(H,8,9)	NCCCC(N)C(=O)O	C5H12N2O2	pos_1_1proton	132.089877624	5-Amino-2-azaniumylpentanoate	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q2738168	Pseudomonas putida	619502.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas putida']		['Bacteria']		['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']		['Pseudomonas']		6.0	3.0	7.5	1.0																									
12	ONIBWKKTOPOVIA	isdb	O=C(O)[C@@H]1CCCN1																																													441.0	Amino acids and Peptides	1.0	Small peptides	1.0	Aminoacids	1.0	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q20035886	ONIBWKKTOPOVIA-BYPYZUCNSA-N	InChI=1S/C5H9NO2/c7-5(8)4-2-1-3-6-4/h4,6H,1-3H2,(H,7,8)/t4-/m0/s1	O=C(O)[C@@H]1CCCN1	C5H9NO2	pos_1_1proton1ammonium	115.063328528	(2S)-pyrrolidin-1-ium-2-carboxylate	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q31856	Pseudomonas aeruginosa	216671.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas aeruginosa']		['Bacteria']		['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']		['Pseudomonas']		6.0	3.0	7.5	1.0																									
12	QWBJKROIXNCKOI	sirius	C(CC(O)(O)O)C(CN)N																																																																																												1.0	1.0	0.093	0.093	-324.209	1.0	0.333	48.312	C5H14N2O3	[M - H2O + H]+	C5H13N2O2+	InChI=1S/C5H14N2O3/c6-3-4(7)1-2-5(8,9)10/h4,8-10H,1-3,6-7H2	4,5-Diaminopentane-1,1,1-triol	C(CC(O)(O)O)C(CN)N	-2.8	87808413	PUBCHEM:(87808413)	2.0	133.097	29.0	0.48	8.369676293377651e+17	8.369674497334652e+17	8.369674497334652e+17	
13	HXEACLLIILLPRG	isdb	O=C(O)C1CCCCN1																																													16.0	Amino acids and Peptides	0.8181818181818182	Small peptides	0.8181818181818182	Aminoacids	0.8181818181818182	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q7197255	HXEACLLIILLPRG-UHFFFAOYSA-N	InChI=1S/C6H11NO2/c8-6(9)5-3-1-2-4-7-5/h5,7H,1-4H2,(H,8,9)	O=C(O)C1CCCCN1	C6H11NO2	pos_1_1proton	129.078978592	Piperidine-2-carboxylate	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q2738168	Pseudomonas putida	619502.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas putida']		['Bacteria']		['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']		['Pseudomonas']		6.0	3.0	7.5	1.0																									
13	OLUWXTFAPJJWPL	sirius	C(CCO)CC(C(=O)O)N																																																																																												1.0	1.0	0.679	0.804	-107.362	1.0	0.333	45.046	C6H13NO3	[M - H2O + H]+	C6H12NO2+	InChI=1S/C6H13NO3/c7-5(6(9)10)3-1-2-4-8/h5,8H,1-4,7H2,(H,9,10)	2-amino-6-hydroxyhexanoic acid	C(CCO)CC(C(=O)O)N	-0.519	5288041;38988837;141618216;153772518;36691220;97725;233487	PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0105740);NORMAN:(NS00068818);BloodExposome:(233487 97725);CHEBI:(193659);MESH:(97725 233487);PUBCHEM:(5288041 38988837 141618216 153772518 36691220 97725 233487);PUBMED:(null)	23330918.0	130.086	29.0	0.482	8.369676294090683e+17	8.369674498047684e+17	8.369674498005741e+17	
13	RLHIWMRQDUCBDO	isdb	CC[C@H]1C[C@@]1(N)C(=O)O																																													16.0	Amino acids and Peptides	0.8181818181818182	Small peptides	0.8181818181818182	Aminoacids	0.8181818181818182	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27109037	RLHIWMRQDUCBDO-NJGYIYPDSA-N	InChI=1S/C6H11NO2/c1-2-4-3-6(4,7)5(8)9/h4H,2-3,7H2,1H3,(H,8,9)/t4-,6-/m0/s1	CC[C@H]1C[C@@]1(N)C(=O)O	C6H11NO2	pos_1_1proton	129.078978592	(1S,2S)-1-amino-2-ethylcyclopropanecarboxylate	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q311202	Pseudomonas syringae	413638.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas syringae']		['Bacteria']		['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']		['Pseudomonas']		6.0	3.0	7.5	1.0																									
14	DGPWVMHKDINAKC	sirius	NCC(O)CC(O)C(N)CO																																																																																												1.0	1.0	0.079	0.079	-450.697	1.0	0.333	80.758	C6H16N2O3	[M - H2O + H]+	C6H15N2O2+	InChI=1S/C6H16N2O3/c7-2-4(10)1-6(11)5(8)3-9/h4-6,9-11H,1-3,7-8H2	DGPWVMHKDINAKC	NCC(O)CC(O)C(N)CO	-2.905		LotusExpanded	8589934592.0	147.113	29.0	0.482	8.369676294342341e+17	8.369674498718772e+17	8.36967449867683e+17	
14	HXEACLLIILLPRG	isdb	O=C(O)C1CCCCN1																																													16.0	Amino acids and Peptides	0.8181818181818182	Small peptides	0.8181818181818182	Aminoacids	0.8181818181818182	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q7197255	HXEACLLIILLPRG-UHFFFAOYSA-N	InChI=1S/C6H11NO2/c8-6(9)5-3-1-2-4-7-5/h5,7H,1-4H2,(H,8,9)	O=C(O)C1CCCCN1	C6H11NO2	pos_1_1proton1ammonium	129.078978592	Piperidine-2-carboxylate	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q2738168	Pseudomonas putida	619502.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas putida']		['Bacteria']		['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']		['Pseudomonas']		6.0	3.0	7.5	1.0																									
14	KDXKERNSBIXSRK	isdb	NCCCCC(N)C(=O)O																																													16.0	Amino acids and Peptides	0.8181818181818182	Small peptides	0.8181818181818182	Aminoacids	0.8181818181818182	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q178430	KDXKERNSBIXSRK-UHFFFAOYSA-N	InChI=1S/C6H14N2O2/c7-4-2-1-3-5(8)6(9)10/h5H,1-4,7-8H2,(H,9,10)	NCCCCC(N)C(=O)O	C6H14N2O2	pos_1_1proton	146.105527688	2-Amino-6-azaniumylhexanoate	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q2738168	Pseudomonas putida	619502.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas putida']		['Bacteria']		['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']		['Pseudomonas']		6.0	3.0	7.5	1.0																									
14	RLHIWMRQDUCBDO	isdb	CC[C@H]1C[C@@]1(N)C(=O)O																																													16.0	Amino acids and Peptides	0.8181818181818182	Small peptides	0.8181818181818182	Aminoacids	0.8181818181818182	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q27109037	RLHIWMRQDUCBDO-NJGYIYPDSA-N	InChI=1S/C6H11NO2/c1-2-4-3-6(4,7)5(8)9/h4H,2-3,7H2,1H3,(H,8,9)/t4-,6-/m0/s1	CC[C@H]1C[C@@]1(N)C(=O)O	C6H11NO2	pos_1_1proton1ammonium	129.078978592	(1S,2S)-1-amino-2-ethylcyclopropanecarboxylate	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q311202	Pseudomonas syringae	413638.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas syringae']		['Bacteria']		['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']		['Pseudomonas']		6.0	3.0	7.5	1.0																									
15	ATHGHQPFGPMSJY	gnps|isdb	NCCCCNCCCN	CCMSLIB00005463951	spectra_filtered.mgf	GNPS-MSMLS.mgf	0.845633	5061390.0	0.0	1.67031	6.0	0.000244141	146.165	0.0	temp/spectra_filtered.mgf15	1.0	SPERMIDINE	ESI	Orbitrap	Commercial	Dorrestein	Kelly Weldon	M+H	146.165	145.158	1.0	334-50-9		NCCCCNCCCN	"""InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2"""		1.0	Positive	GNPS-MSMLS	146.165	UPDATE-SINGLE-ANNOTATED-GOLD	Gold		C7H19N3	ATHGHQPFGPMSJY-UHFFFAOYSA-N	Organic nitrogen compounds	Organonitrogen compounds	Amines	Ornithine alkaloids	Polyamines	Alkaloids	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00005463951	-1.0							1.0	0.8282734	ISDB	http://www.wikidata.org/entity/Q418834	ATHGHQPFGPMSJY-UHFFFAOYSA-N	InChI=1S/C7H19N3/c8-4-1-2-6-10-7-3-5-9/h10H,1-9H2	NCCCCNCCCN	C7H19N3		145.15789760799998	Spermidine	Alkaloids	Ornithine alkaloids	Polyamines	http://www.wikidata.org/entity/Q104375700	Pseudomonas hydrogenovora	326794.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas hydrogenovora']		['Bacteria']		['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']		['Pseudomonas']		6.0	0.0	9.313093662261965	1.0																									
15	DDROADVTQNAKPF	sirius	CN(C)CC1CCNC1																																																																																												1.0	1.0	0.258	0.273	-47.324	0.996	0.5	36.831	C7H16N2	[M + H3N + H]+	C7H20N3+	InChI=1S/C7H16N2/c1-9(2)6-7-3-4-8-5-7/h7-8H,3-6H2,1-2H3	(R)-N,N-Dimethyl-1-(pyrrolidin-3-yl)methanamine	CN(C)CC1CCNC1	0.2	14086165;26368555;26368557	PUBCHEMANNOTATIONSAFETYANDTOXIC:(null);PUBCHEM:(14086165 26368555 26368557);DSSTox:(DTXSID00555621);PUBMED:(null)	137506062402.0	146.165	29.0	0.488	8.369676290986898e+17	8.369674499305976e+17	8.369674499305976e+17	
16	KRBMQYPTDYSENE	isdb																																														366.0	Fatty acids	0.25	Fatty Acids and Conjugates	0.25	Dicarboxylic acids	0.25	1.0	0.88959646	ISDB															['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']											0.0	0.0	3.558385848999023	1.0																									
16	YAGUFUAXPBHKLT	sirius	N#CC[C@H](NC#CC[C@H](N)C(=O)O)C(=O)O																																																																																												1.0	1.0	0.129	0.129	-173.629	1.0	0.333	70.077	C9H11N3O4	[M + H3N + H]+	C9H15N4O4+	InChI=1S/C9H11N3O4/c10-4-3-7(9(15)16)12-5-1-2-6(11)8(13)14/h6-7,12H,2-3,11H2,(H,13,14)(H,15,16)	YAGUFUAXPBHKLT	N#CC[C@H](NC#CC[C@H](N)C(=O)O)C(=O)O	-1.192		LotusExpanded	8589934592.0	243.109	29.0	0.486	8.369676390559681e+17	8.369674499935122e+17	8.369674499935122e+17	
16	YZMPDHTZJJCGEI	gnps	N[C@@H](CO)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)O	CCMSLIB00012347562	spectra_filtered.mgf	MSNLIB-POSITIVE.mgf	0.734156	2088560.0	0.0	0.878713	6.0	0.000213623	243.109	0.0	temp/spectra_filtered.mgf16	1.0	Ser-His	ESI	Orbitrap	Crude	Tomas Pluskal	Corinna Brungs	[M+H]+	243.109	242.102	1.0			N[C@@H](CO)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)O	InChI=1S/C9H14N4O4/c10-6(3-14)8(15)13-7(9(16)17)1-5-2-11-4-12-5/h2,4,6-7,14H,1,3,10H2,(H,11,12)(H,13,15)(H,16,17)/t6-,7-/m0/s1	YZMPDHTZJJCGEI-BQBZGAKWSA-N	1.0	Positive	MSNLIB-POSITIVE	243.109	UPDATE-SINGLE-ANNOTATED-GOLD	Gold		C9H14N4O4	YZMPDHTZJJCGEI-BQBZGAKWSA-N	Organic acids and derivatives	Carboxylic acids and derivatives	Amino acids, peptides, and analogues	Small peptides	Dipeptides	Amino acids and Peptides	mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00012347562																																																																								
