CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
121	390	22	0.982	-16.031
121	583	22	0.9681	-0.000
550	1012	22	0.9428	-16.070
390	1130	22	0.9718	-42.047
949	1130	22	0.9676	-0.000
1000	1130	22	0.984	-0.000
1130	1182	22	0.9758	16.032
1130	1280	22	0.9779	16.031
1130	1290	22	0.9681	-33.984
1130	1345	22	0.9842	16.031
1130	1437	22	0.9824	16.031
1130	1631	22	0.983	16.031
438	706	22	0.9403	50.016
633	706	22	0.9799	-0.000
706	744	22	0.9747	0.000
706	1239	22	0.9548	-0.000
532	713	22	0.9449	-13.979
432	857	22	0.9439	-14.016
857	885	22	0.9305	-63.995
857	973	22	0.9257	-63.995
857	1012	22	0.9445	-33.984
857	1163	22	0.9522	-48.000
1320	1712	22	0.9767	0.000
347	369	22	0.9663	13.958
356	369	22	0.9706	14.016
369	390	22	0.9535	-14.016
369	405	22	0.9706	-0.000
369	471	22	0.9326	31.990
369	613	22	0.9726	-33.984
369	672	22	0.9917	-42.047
369	949	22	0.9614	-56.063
369	1051	22	0.9555	-56.062
322	583	22	0.9787	28.031
322	621	22	0.9726	-14.016
322	1096	22	0.9892	-0.001
322	1182	22	0.9863	-14.015
322	1280	22	0.9906	-14.016
322	1291	22	0.9907	0.000
322	1345	22	0.9871	-14.016
322	1437	22	0.9902	-14.016
322	1631	22	0.989	-14.016
155	185	22	0.9256	-63.995
185	266	22	0.9574	49.979
621	1096	22	0.9702	14.015
621	1182	22	0.9777	0.000
621	1291	22	0.9817	14.016
247	471	22	0.9272	89.995
539	1369	22	0.9384	-18.025
606	1369	22	0.9295	-76.031
613	1369	22	0.9466	-90.047
917	1369	22	0.9702	-48.000
1012	1369	22	0.9477	-48.000
1163	1369	22	0.9575	-33.984
1219	1369	22	0.9481	-33.986
1290	1369	22	0.9684	-33.984
1000	1163	22	0.9584	-33.984
138	347	22	0.9518	-13.958
138	356	22	0.9554	-14.016
138	432	22	0.9523	-28.031
138	606	22	0.9347	-48.000
450	1096	22	0.9735	63.994
583	1096	22	0.9851	-28.032
1096	1182	22	0.9814	-14.015
1096	1280	22	0.9861	-14.015
1096	1291	22	0.9908	0.001
1096	1345	22	0.9844	-14.015
1096	1437	22	0.9912	-14.015
1096	1631	22	0.9913	-14.015
356	1051	22	0.9538	-42.047
672	1051	22	0.9693	-14.015
949	1051	22	0.9849	0.000
1051	1219	22	0.96	-33.983
432	597	22	0.9389	-63.995
432	672	22	0.9734	-14.016
432	917	22	0.9637	-48.000
432	1012	22	0.9432	-48.000
483	492	22	0.9447	-1.003
390	405	22	0.9827	14.016
390	583	22	0.9808	16.031
390	606	22	0.9453	-33.984
212	220	22	0.9428	49.943
220	243	22	0.9826	0.036
220	266	22	0.9253	-0.000
319	1219	22	0.9368	-18.024
1012	1219	22	0.957	-14.014
193	319	22	0.9443	-15.000
319	357	22	0.9759	0.000
319	539	22	0.9647	-33.985
438	744	22	0.9499	50.016
633	744	22	0.9893	-0.000
744	1239	22	0.9845	-0.000
155	266	22	0.9588	-14.016
597	885	22	0.9728	-14.016
885	973	22	0.9875	-0.000
699	1337	22	0.9598	-0.000
1337	1454	22	0.9903	0.000
1337	1545	22	0.9766	0.000
347	356	22	0.9924	-0.058
356	405	22	0.9488	14.016
356	672	22	0.966	-28.031
356	949	22	0.9701	-42.047
193	357	22	0.9472	-15.000
713	716	22	0.9768	-0.036
713	867	22	0.9404	15.995
450	1345	22	0.9746	49.979
583	1345	22	0.9767	-42.047
1182	1345	22	0.9814	-0.000
1280	1345	22	0.9858	-0.000
1291	1345	22	0.9829	-14.016
1345	1437	22	0.9897	-0.000
1345	1631	22	0.987	-0.000
450	1291	22	0.9757	63.995
583	1291	22	0.9793	-28.031
1182	1291	22	0.9893	14.015
1280	1291	22	0.9898	14.016
1291	1437	22	0.9898	-14.016
1291	1631	22	0.9904	-14.016
347	405	22	0.9461	13.958
405	613	22	0.9858	-33.984
405	672	22	0.9642	-42.047
450	1437	22	0.9777	49.979
583	1437	22	0.9814	-42.047
1182	1437	22	0.9872	-0.000
1280	1437	22	0.9891	-0.000
1437	1631	22	0.9923	-0.000
212	243	22	0.9344	49.979
