cluster index	parent mass	RTMean	ATTRIBUTE_group:GNPSGROUP:nan	ATTRIBUTE_group:GNPSGROUP:1F12	ATTRIBUTE_group:GNPSGROUP:Control_LB	ATTRIBUTE_group:GNPSGROUP:phzC	ATTRIBUTE_group:GNPSGROUP:pvdE	ATTRIBUTE_group:GNPSGROUP:R47	ATTRIBUTE_replicate:GNPSGROUP:nan	ATTRIBUTE_replicate:GNPSGROUP:1.0	ATTRIBUTE_replicate:GNPSGROUP:2.0	ATTRIBUTE_replicate:GNPSGROUP:3.0	ATTRIBUTE_replicate:GNPSGROUP:4.0
1	266.12302481466554	0.41145018	0	857049.2224999999	988753.1	824831.985	834952.5825	819351.78	0	830356.4975	842405.4475	829648.37	833775.2549999999
2	129.5944091069868	0.4664355	0	0.0	4050791.5	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
3	138.10759196209267	0.4664355	0	0.0	1771102.4	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
4	142.58956589701805	0.4664355	0	0.0	7507860.5	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
5	266.6581090902948	0.46344253	0	0.0	5798667.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
6	357.2132557572719	0.47087812	0	0.0	0.0	332947.025	587239.825	0.0	0	0.0	222383.525	364856.3	332947.025
7	160.18082840693336	0.4763459	0	0.0	1489352.1	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
8	234.1448336782919	0.4763459	0	0.0	4530947.5	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
9	248.160471036034	0.4763459	0	0.0	4288813.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
10	276.1554656738091	0.47684327	0	0.0	4705745.5	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
11	284.17167493762213	0.4763459	0	0.0	3596055.5	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
12	133.097238401664	0.48014143	0	0.0	1466809.0	3565316.5	0.0	6493540.75	0	3284605.125	2645056.125	3057857.75	1071338.25
13	130.08637099574025	0.4821238	0	0.0	56608612.0	5089181.575	319597.125	7458270.25	0	4087558.375	3276766.5	3315520.25	2187203.825
14	147.1128141915441	0.4817332	0	463048.0	134243840.0	12167587.75	705271.625	17987340.0	0	10415676.5	7663218.5	8026832.5	5217519.875
15	146.16523603823342	0.49871653	0	0.0	10562989.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
16	243.1087830878016	0.48608536	0	0.0	4164529.8	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
17	156.07677418402554	0.48667437	0	0.0	13298302.0	7286643.625	3333748.375	5962902.375	0	3986465.75	4027009.075	3783159.55	4786660.0
18	177.06101756166018	0.49779123	0	0.0	1928041.1	7405702.625	0.0	12835415.0	0	6527830.75	5066394.625	6382607.5	2264284.75
19	191.07669455884687	0.4976008	0	310313.85	63206010.0	9162193.5	557750.3	12578410.0	0	7348159.85	5493800.5	5945620.75	3821086.55
20	327.0514501100588	0.49764	0	0.0	45047564.0	6766268.325	399676.65	9424107.625	0	5202023.5	4136360.125	4432203.5	2819465.475
21	272.94440606567144	0.49295238	0	3504355.3	2629298.2	2382417.175	3298441.3	2666279.175	0	2855634.05	3027600.0	2904091.55	3064167.35
22	313.03578126153155	0.4977603	0	0.0	1131073.6	5074459.625	0.0	8703418.75	0	4361165.25	3559853.0	4273198.375	1583661.75
23	463.0264925362992	0.49927604	0	0.0	13162332.0	2700479.875	0.0	3393697.425	0	1830673.325	1675055.075	1626583.8	961865.1
24	531.0142161089032	0.49988887	0	0.0	14769786.0	3374870.65	0.0	4092942.25	0	2223594.25	2045225.5	1961889.7	1237103.45
25	395.0390613098377	0.49774736	0	0.0	9399663.0	1607870.1749999998	0.0	2349477.875	0	1309135.4	1085357.4	1060714.2999999998	502140.95
26	702.8639916906537	0.50575536	0	30747861.5	4906384.0	24869229.5	26716181.5	21321476.0	0	23552000.0	25547204.5	26804029.0	27751515.0
27	634.8765488611072	0.5057547	0	28253545.5	5310506.0	23759386.0	24726565.0	19693573.5	0	21858971.0	23872146.5	24689667.0	26012285.5
28	838.8388107758401	0.50704235	0	24243740.0	2447933.5	18023731.5	20444893.75	14667517.5	0	17420136.0	19483966.5	19808715.5	20667064.75
29	355.05775502701056	0.49815598	0	0.0	11844427.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
30	770.8514881611088	0.50575536	0	25737214.0	3245682.2	20300417.0	22044228.5	17301709.75	0	19220315.5	21094528.5	22101186.25	22967539.0
31	566.8890421672925	0.5057547	0	28588962.0	7491994.0	24701243.5	26395212.0	20141968.0	0	22920801.0	25626691.5	25199827.5	26080065.5
32	200.04068041082	0.50636095	0	0.0	5832310.5	5338253.375	2444569.775	4285359.925	0	2950842.425	2903762.7	2714822.875	3498755.075
33	430.9139034273545	0.5066219	0	46775483.0	18311210.0	42049129.5	42988754.5	36242176.5	0	39495511.5	42245731.0	42857586.5	43456714.5
34	498.9014650714035	0.5066219	0	30417164.5	9415737.0	26992214.5	27855971.0	22795551.0	0	25348934.0	27116056.5	27302820.5	28293090.0
35	362.92632229655504	0.50792646	0	33219195.0	14941147.0	30013124.5	30559023.5	26059111.0	0	28455600.5	29658555.5	30269741.5	31466556.5
36	294.93891507934114	0.5092804	0	7550819.875	3801777.0	6907512.5	7305821.25	6254057.875	0	6620685.0	6978359.75	7047180.625	7371986.125
37	446.8878003273487	0.5110945	0	8732961.0	3674038.0	8834775.125	8664196.125	7137694.5	0	7372449.625	8574341.625	8693443.625	8729391.875
38	378.90030931476514	0.5110945	0	7203819.625	2911224.2	6958585.625	6888921.375	5879056.875	0	6192612.625	6884698.0	6898759.75	6954313.125
39	158.96409318271952	0.51022375	0	21556376.0	13403143.0	20193656.5	20990473.0	18517487.0	0	19650734.0	19962717.5	20427298.5	21217242.5
40	169.09472218586316	0.4938162	0	0.0	26055686.0	2549340.375	0.0	3940031.175	0	2573151.625	1696384.75	1385743.05	834092.125
41	242.9254407080836	0.5134906	0	18344206.0	9101389.0	17682298.25	18046189.5	15216727.5	0	15823449.25	17435088.25	17539925.75	18490958.0
42	420.884996672715	0.5244657	0	11915313.5	4875794.5	11298418.0	10451841.75	8262380.5	0	10354494.25	10766983.625	10037298.125	10769177.75
43	269.99376726398594	0.52437675	0	0.0	7613537.5	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
44	352.89748711646627	0.5265874	0	8124941.25	4130893.5	7086522.875	8307250.5	7039868.0	0	7767269.5	6824555.25	7345621.5	8621136.375
45	219.0828527154064	0.5277343	0	0.0	26167358.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
46	134.018890040909	0.55902845	0	0.0	7470834.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
47	216.9227533088268	0.53482497	0	29796827.5	14697173.0	24969550.0	27050387.0	23841809.0	0	25294112.5	25920556.5	27479849.0	26964055.5
48	218.9197411649164	0.53440833	0	9815218.25	5920526.0	8163861.25	9275982.75	7836322.0	0	8331254.625	8643409.75	8929246.875	9187473.0
49	232.8965978415412	0.53440833	0	7769679.875	4142469.8	6551422.5	7373244.125	6075572.375	0	6355497.0	7099606.75	7101986.0	7212829.125
50	197.1009644143606	0.54361516	0	0.0	20896274.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
51	336.1616582145926	0.5422289	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
52	400.8273509337461	0.5420952	0	4927254.625	1433025.0	3906053.25	4428371.2	4067531.875	0	4193371.575	4180415.75	4655818.5	4299605.125
53	402.8242980880225	0.54167515	0	4737084.5	1413564.6	3834740.325	4119494.25	3802739.925	0	4010969.625	3857554.25	4337609.45	4287925.675
54	140.0681752098373	0.54990494	0	60900746.0	15085404.0	55674508.5	51393092.5	57398623.0	0	55734125.5	57156818.5	56010542.5	56465483.5
55	156.0421065857989	0.55026835	0	32756871.5	3891090.8	24341371.0	26152891.5	25002661.5	0	26342901.0	27518217.0	25882427.0	28510250.5
56	206.8939419788844	0.551487	0	9236220.5	4539323.0	7870065.75	7788454.75	7667208.375	0	7887680.0	8132849.25	8160880.875	8380539.25
57	208.89097607068533	0.55139387	0	6038066.125	2846665.0	5146364.5	5283127.25	4991139.25	0	5201981.25	5349244.5	5402693.375	5504778.0
58	280.0921463099009	0.55193275	0	0.0	44156820.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
59	296.0659617687759	0.55193275	0	0.0	7410460.5	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
60	392.7954890244878	0.55107653	0	4407180.25	1630202.8	3622214.625	3813238.675	3529693.25	0	3723006.175	3894739.825	3882205.375	3872375.425
61	264.8524725833098	0.5539326	0	3958352.775	1670627.1	3194860.5	3399455.525	3073280.7	0	3415019.9749999996	3427985.125	3340930.95	3442013.45
62	266.8495071095466	0.5552273	0	3823270.175	1702240.1	3183592.325	3250046.175	2977928.15	0	3341767.0	3278886.75	3261011.2	3353171.875
63	382.7667760851822	0.5591856	0	3703298.525	957557.25	2793451.8	3040561.125	2777169.0	0	3005794.6500000004	3199495.9	2989525.7	3119664.2
64	292.19784221802763	0.56170434	0	0.0	19884838.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
65	164.93001168001598	0.56502587	0	8248172.0	7633966.0	10237714.25	10349948.5	9828836.5	0	9566856.5	9462585.875	9827752.0	9807476.875
66	198.86218659604603	0.57201105	0	4519933.875	1659938.9	3762780.425	3956540.0	3701421.025	0	3792969.325	4023068.575	4073175.375	4051462.05
67	196.8651559709163	0.5720372	0	4663449.125	1661983.6	3821751.0	4023024.0	3793471.3	0	3910372.325	4097705.525	4178539.675	4115077.9000000004
68	257.14708557133	0.5519475	0	3783021.0	0.0	5166880.25	3794885.675	5713479.0	0	4560713.25	4944817.75	4345316.875	4607418.05
69	254.82375115395925	0.5760857	0	7821007.5	2454029.8	6399687.25	6702183.25	6356690.625	0	6393266.75	6799761.0	7109754.5	6976786.375
70	256.82077127348543	0.5765112	0	10296716.25	3199425.5	8260178.75	8805645.0	8278202.75	0	8400126.75	8877242.625	9338032.25	9025341.125
71	258.8178279844113	0.5784433	0	4988615.75	1496044.8	4057090.75	4304955.125	4066005.075	0	4042151.0	4364782.175	4512820.125	4496913.4
72	271.96484059771865	0.5831586	0	0.0	5349251.5	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
73	381.0793532456137	0.58053184	0	1021048.5625	2069079.6	1407696.2	1982133.15	1950512.55	0	1647507.175	1695846.075	1751697.3625	1266339.85
74	164.02942322599196	0.583952	0	3026066.6	6320659.5	10726923.25	10321298.5	10568505.0	0	9207187.625	8610989.25	8560376.2	8264240.275
75	314.7792814078909	0.58602744	0	4316876.875	1188686.8	3360259.575	3614495.55	3347780.75	0	3445800.375	3596642.7	3833739.55	3763230.125
76	430.69669606813886	0.5885492	0	4801081.0	1173941.0	3577690.075	3871128.25	3602281.075	0	3794735.0	3844171.95	4193531.625	4019741.825
77	432.6937439146542	0.58852637	0	4600223.75	1158594.2	3449180.15	3734386.325	3501323.4	0	3681436.2	3743488.25	3979620.15	3880569.025
78	374.7350623307906	0.5877229	0	4197170.075	930642.0	3199374.45	3490442.75	3148903.525	0	3357861.8499999996	3442370.15	3664615.8	3571043.0
79	177.0245180887142	0.58911794	0	0.0	5548492.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
80	372.7380143418521	0.59126514	0	5173605.25	1179441.2	3927432.775	4378393.25	4050077.925	0	4173353.2	4331186.675	4628310.75	4396658.575
81	214.0063154646112	0.58990985	0	0.0	7470306.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
82	210.01719519122528	0.5918631	0	3307187.7	2549936.5	3446143.675	3572487.8	3380515.7	0	3402846.95	3395935.825	3507000.05	3400552.05
83	203.05270345297697	0.5926969	0	8675712.375	14811968.0	6702136.75	6779709.125	6706099.5	0	7207153.875	7103249.25	7657588.125	6895666.5
84	133.09722184671745	0.597399	0	0.0	0.0	1992246.05	0.0	3569370.825	0	1952252.425	1363634.175	1708648.825	537081.45
85	142.04746533196283	0.5937504	0	1024708.24	2563676.0	4177358.95	3981375.7	3981499.4	0	3579615.85	3238789.215	3308798.65	3037738.575
86	188.03523850556343	0.59475404	0	5246520.375	4705133.0	5615370.125	5839879.125	5446317.75	0	5535418.125	5475958.0	5718392.875	5418318.375
87	198.08497127644924	0.59521705	0	5209818.25	0.0	2456854.175	1193001.25	3576042.425	0	3212577.775	3229638.025	3257507.8	2735992.5
88	147.11281099901896	0.59738034	0	0.0	29813606.0	4117706.125	247986.86	5934007.625	0	3442149.5	2498694.75	2649102.25	1709754.1099999999
89	225.0982674261928	0.59849983	0	3511070.5	3612113.5	3400828.625	3634526.575	3327442.275	0	3511516.4	3329798.95	3612801.95	3419750.675
90	156.0768031768323	0.5986015	0	0.0	16766906.0	11257086.25	5628325.325	9392687.75	0	6817493.5	6435231.125	5721635.95	7303738.75
91	175.11899937576345	0.60343117	0	0.0	229018380.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
92	266.12412442541944	0.6095342	0	3575530.3	4291525.0	3513626.65	3592256.125	3112953.525	0	3456716.05	3263758.825	3562873.0	3511018.7249999996
93	192.02433627573424	0.60576594	0	0.0	10555499.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
94	130.05004121865687	0.6471305	0	0.0	6953249.5	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
95	258.1103240849716	0.6073657	0	0.0	46753116.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
96	170.0424114835967	0.610148	0	0.0	7766727.5	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
97	176.10294284258902	0.6101671	0	5591933.75	0.0	2552173.55	1231888.675	3176441.925	0	3222093.05	3171148.975	3163313.05	2995882.825
98	166.05329657169017	0.6110946	0	8900685.5	8651578.0	9328290.25	9511736.5	8227198.125	0	8986113.0	8697441.375	9125008.5	9159347.5
99	159.0764802712081	0.61356837	0	3416076.7249999996	1073225.5	1505882.2999999998	626535.25	2007867.225	0	1854829.5499999998	2045584.2249999999	1950354.35	1705593.375
100	365.1054934831664	0.61393255	0	8467870.875	18086082.0	17687719.5	17874949.5	16988179.0	0	15294088.75	14780132.625	15683064.0	15261433.5
101	209.1034011407707	0.6162948	0	5983505.5	6646381.5	5848850.5	6107613.875	5533065.125	0	5862301.625	5556734.625	6121797.25	5932201.5
102	253.12954423438043	0.6181521	0	10014632.75	0.0	2704627.0	1704946.3250000002	4405002.575	0	6674975.875	4738904.5	3903026.725	3512301.55
103	235.1652341257169	0.61731696	0	4147685.075	0.0	4369214.5	3768912.125	4560602.25	0	4229528.875	4456579.5	3895081.7	4265223.875
104	148.06043090907593	0.61174506	0	556548.875	28519052.0	727547.45	729521.625	462499.475	0	1437874.0	833045.5249999999	205197.9	0.0
105	423.0640637161014	0.6171099	0	957437.85	2451474.0	2911289.525	2895741.95	2703945.25	0	2346953.75	2326307.46	2358332.465	2436820.9
106	244.16560702525183	0.62553227	0	1823646.925	1596675.4	1846129.95	1841781.5	1891272.175	0	1901514.7	1893283.75	1860724.425	1747307.6749999998
107	144.101949858828	0.6393248	0	8739573.625	6422671.5	7148121.375	7730830.0	7388510.875	0	7533207.25	7643534.625	8197284.125	7633009.875
108	238.0798920831696	0.6421353	0	3265960.025	2796869.0	2908848.5	3111635.7	2977224.375	0	3046488.45	3051960.0999999996	3178769.925	2986450.125
109	176.09183878024243	0.6424858	0	3904798.1	4823706.5	3874618.7750000004	4224596.675	3952094.15	0	4009898.95	3983140.0	4110714.975	3852353.7750000004
110	299.0850496398591	0.64407456	0	2245738.075	2084090.5	2748561.225	2684205.1	2978582.875	0	2620225.05	2706966.6	2714659.45	2615236.175
111	259.6271643943122	0.6888337	0	1828116.6	0.0	4473811.3	4712351.0	4468822.325	0	3682470.2	3859481.175	4073246.675	3867903.175
112	244.1294035103924	0.65785	0	1122515.375	12773864.0	666113.575	1008221.5	944501.915	0	1049150.4125	961662.2775000001	999811.45	730728.225
113	277.1031421106573	0.6566197	0	3000197.175	3183888.8	3773331.525	3771628.2249999996	4133465.625	0	3679449.325	3793866.3499999996	3709221.325	3496085.55
114	267.1087992156362	0.6580094	0	8483897.625	9512077.0	7853787.0	8785834.0	8532365.5	0	8572949.0	8713852.25	8216446.875	8152636.0
115	408.2218266958705	0.66145915	0	2862073.725	5348272.5	4117991.35	4703092.5	4358982.5	0	3970030.625	4166778.1	3964855.225	3940476.125
116	336.1401238806776	0.662195	0	2788583.8	3491949.0	2937408.95	3234576.725	3115407.775	0	3021646.25	3115869.525	2980662.725	2957798.75
117	258.14501174313807	0.6632573	0	9735287.75	16571634.0	12658451.25	13784577.75	13625748.75	0	12289722.5	12806640.0	12433407.5	12274295.5
118	386.2399004417425	0.6678143	0	7130355.0	11927009.0	9057645.25	10226416.75	9585682.0	0	8829236.25	9260964.375	8927304.125	8982594.25
119	193.62369721091312	0.66802126	0	5178377.45	6341909.5	5332795.375	5660125.875	5567929.0	0	5236611.325	5411716.0	5697055.875	5393844.5
120	315.20272316870654	0.66824025	0	4563940.125	3583473.8	4292456.75	4746343.375	4599064.625	0	4535958.5	4710250.375	4460895.5	4494700.5
121	187.1078401824861	0.668213	0	1328372.85	9389497.0	959325.995	1088680.3599999999	991239.26	0	1100645.05	1099579.595	1122764.66	1044629.1599999999
122	245.1133166081156	0.66873115	0	0.0	9514329.0	3574310.2	237737.985	3692665.4	0	2505177.125	2000810.2	1776269.425	1222456.835
123	341.14333020424027	0.6704701	0	3119181.25	5253174.0	1771364.825	1601934.825	2191064.425	0	2321425.575	2212411.25	2054950.825	2094757.675
124	162.05022431536236	0.67063963	0	681958.25	1873552.0	3175156.5	3468560.7	3268487.025	0	3039154.25	2548685.65	2425027.125	2581295.45
125	319.1612202131196	0.67341	0	6351034.75	10540867.0	3271258.2249999996	2967019.2249999996	4129731.05	0	4423209.525	4163009.325	4150808.875	3982015.525
126	462.23833994457743	0.6767971	0	18918780.75	24859132.0	18584483.5	20748376.0	19173704.0	0	19027043.75	19163433.0	20035497.5	19199370.0
127	219.0976863808976	0.68234164	0	867388.02	9648732.0	0.0	0.0	0.0	0	206488.075	242596.86	202767.225	215535.86
128	199.6236939530003	0.67936987	0	3044229.6	2678583.0	2518057.675	2754772.3	2628100.375	0	2576883.05	2758915.8	2916766.8	2692594.3
129	231.62281525013813	0.6801045	0	7738444.25	6295715.0	6524335.375	6884254.625	6574807.5	0	6715694.625	6879952.625	7158150.5	6968044.0
130	136.0618728722502	0.6820548	0	0.0	96877880.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
131	260.19695095355314	0.6820548	0	0.0	9947120.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
132	373.17184045156847	0.7269044	0	5502461.7	3402331.2	3135743.4749999996	3395428.825	4018865.875	0	4497864.325	3858366.325	3978008.7249999996	3718260.5
133	266.0749307903589	0.6881017	0	4486882.25	5062739.0	3654369.95	4031407.625	3748798.7	0	3924054.9	3995070.125	4133610.075	3868723.425
134	152.056780407161	0.6910548	0	0.0	9535088.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
135	269.16081141034743	0.6910548	0	0.0	13831082.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
136	274.1874129304804	0.6910548	0	0.0	9849357.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
137	139.05026589457995	0.694982	0	675618.175	0.0	3122270.35	2588653.45	4029671.3	0	3322867.8	2594051.825	2181884.725	2317408.925
138	189.123457428679	0.6962762	0	2815018.65	18166482.0	1914856.475	2096748.275	2025174.45	0	2173267.15	2253634.225	2265246.625	2159649.85
139	259.1709243336676	0.6983956	0	279046.35	6431790.0	1062324.425	216379.265	635347.4349999999	0	547319.9	756297.9099999999	480614.5	408865.16500000004
140	383.153906948374	0.696781	0	2980721.1	0.0	3972477.875	4586158.0	3971847.55	0	3812398.425	3688537.75	4155372.05	3854896.3
141	130.086385895132	0.69961977	0	8275394.825	24721120.0	21510068.0	17697188.75	22359400.5	0	19787096.25	17306153.375	16545062.75	16203739.7
142	361.1719388163627	0.6998817	0	7331408.25	3078801.8	9410779.75	10600858.25	9831617.25	0	9030263.875	9155891.125	9757209.875	9231298.625
143	146.11761622629848	0.70102906	0	9128118.5	0.0	425307.225	1145248.55	952437.3	0	1471268.3	3538604.9	3560108.15	3081130.225
144	253.0796447966879	0.7117888	0	6255691.25	4877582.0	5196265.0	5595832.75	5342242.625	0	5424473.5	5612309.625	5819971.125	5533277.375
145	395.1674542477395	0.71473646	0	5364063.25	6265775.0	4780371.0	5055803.5	5360456.75	0	5013842.875	5031916.25	5410096.25	5104839.125
146	286.1510296137591	0.716396	0	2817293.0	11585017.0	6190998.8	2761862.225	7149868.5	0	5138679.125	4732661.425	5349082.55	3699599.425
147	623.2157862389985	0.71989787	0	4382933.45	5159770.0	3197520.925	3389421.625	3551136.875	0	3615251.125	3508221.425	3661145.175	3736395.15
148	239.06389978238835	0.7206201	0	12801522.75	9921147.0	10848638.5	11333570.75	10869599.25	0	11105091.75	11144621.5	12064043.5	11539574.5
149	184.0581151246201	0.7210051	0	5238152.75	3903017.8	4107134.375	4330347.0	3926316.675	0	4271953.3	4222026.75	4669354.125	4438616.625
150	217.08208253335783	0.723468	0	8630304.5	6128233.5	6508291.25	6826127.375	6590394.0	0	6751257.5	7032952.375	7494049.875	7276857.375
151	481.1603186853623	0.72639596	0	4710813.0	6463520.0	2037534.975	2036059.45	2239054.6	0	2729975.8	2679995.85	2799580.75	2813909.625
152	124.03950394614594	0.7267977	0	8464475.5	8306882.0	8715144.25	8642900.75	8613669.5	0	8448156.0	8421377.5	9072909.5	8493747.0
153	288.2029872417733	0.7273107	0	0.0	12274799.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
154	259.6271766442976	0.72002923	0	1789903.775	0.0	4555862.5	4452456.75	4459964.575	0	3752788.125	3872176.875	3892031.125	3741191.4749999996
155	246.1812720850529	0.73614144	0	2013060.8250000002	16198336.0	1776569.675	1730372.225	1715251.675	0	1737198.725	1791216.7000000002	1957674.875	1749164.1
156	515.1599193046106	0.7382723	0	6887305.875	6607967.5	5727305.0	5981535.75	5534739.125	0	5947600.125	5778155.25	6365447.75	6039682.625
157	228.1456381107924	0.7383438	0	4329277.625	4629988.0	4193929.3	4328432.25	4079257.0	0	4156867.5	4056812.925	4495337.0	4221878.75
158	493.1779800388568	0.7395163	0	13101954.5	13919363.0	10698990.25	11280821.0	11333189.25	0	11403486.0	11484552.25	12042820.0	11484096.75
159	333.21319929191066	0.7449463	0	3358460.9	4471628.5	2122688.875	2085827.8250000002	2315046.175	0	2409725.675	2425703.6	2654085.8	2392508.7
160	435.17261120745206	0.7589482	0	4866777.625	6639392.5	1372857.9500000002	1368213.175	1428724.45	0	2211808.4	2271761.875	2295343.25	2257659.675
161	348.070383107619	0.7518378	0	15649181.75	13661164.0	13283599.75	13779374.75	14714985.0	0	13784996.5	14495827.5	14743600.5	14402716.75
162	137.04585554807707	0.7522628	0	0.0	4148515.2	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
163	258.10876070998665	0.7527014	0	6779254.625	14058979.0	6262176.25	6499931.25	6663153.5	0	6305455.0	6551957.875	6584179.25	6762923.5
164	280.09052894059926	0.75747526	0	10886456.0	10539563.0	8592650.25	9111350.75	9015396.75	0	8829811.375	9440449.375	9663429.75	9672163.25
165	247.1289252670404	0.7575094	0	2096942.725	29910630.0	1280708.225	1193578.875	1469316.5	0	1600185.75	1510486.125	1509989.75	1419884.7
166	222.08501989690205	0.7601795	0	4573809.7	3314758.0	3842028.875	4162137.75	4067580.375	0	3867650.875	4122706.7	4270823.625	4384375.5
167	172.0403170472261	0.764651	0	4807668.125	4020233.8	5556456.125	5263695.375	5785173.25	0	5321934.5	5161627.625	5551934.5	5377496.25
168	236.9982381886902	0.77096796	0	0.0	8586378.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
169	133.03188019427984	0.7674785	0	35614133.0	50810200.0	40020377.0	37002115.5	41978495.5	0	38920801.5	36621600.0	39568077.5	39504642.0
170	150.05841358204125	0.76788795	0	137195097.5	199191760.0	152014365.0	141614560.0	160454257.5	0	148852125.0	140718655.0	151397012.5	150310487.5
171	364.06523003496864	0.7716077	0	5047830.375	3031185.8	4221926.4	4386407.25	4806316.25	0	4462045.325	4566203.7	4737823.5	4696407.75
172	215.01635383165208	0.77231175	0	0.0	50091320.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
173	345.17694899563065	0.7836618	0	1849979.525	1776713.1	9929240.75	9283709.5	9324646.0	0	7633860.55	6953194.475	7834675.375	7965845.375
174	187.1078100887205	0.7621808	0	1256762.9	9081370.0	0.0	0.0	195801.265	0	328810.125	500025.99	317508.1	306219.95
175	373.171814475479	0.779027	0	5849357.45	0.0	3123817.125	3284441.225	3878641.325	0	4555292.05	4098209.125	3926069.125	3556686.825
176	360.1876482061022	0.78697777	0	4556317.75	6435025.0	2116720.825	1928278.9	2361512.225	0	2748584.225	2636896.9000000004	2836305.325	2741043.25
177	175.10782544145692	0.75062996	0	1358692.55	14914711.0	0.0	0.0	0.0	0	275082.6	350009.65	342171.9	391428.4
178	262.1398217721535	0.79188645	0	17976928.5	24311494.0	15258060.25	14637841.75	15968756.5	0	16049785.25	15774740.75	16016786.0	16000275.0
179	284.1217471983747	0.79320675	0	17029768.0	17471920.0	13695983.0	13600593.5	14603034.0	0	15008757.5	14385022.25	15027015.5	14508583.25
180	267.05882236778484	0.79349387	0	15435959.25	14045435.0	13724725.0	13860836.75	13624716.25	0	14091428.5	14015231.75	14491756.25	14047820.75
181	276.1554955798346	0.7940314	0	5311426.375	5783463.0	5576123.875	5538813.875	5696669.0	0	5473982.75	5512496.25	5718124.875	5418429.25
182	245.07690357325552	0.7944459	0	10650353.0	8883650.0	9994396.0	9777698.75	9936008.25	0	9878337.0	10213611.5	10136174.25	10130333.25
183	389.2394534421277	0.79854435	0	9259468.5	7226850.0	10141039.75	10062481.25	10121217.75	0	9616261.25	9931725.5	10394725.0	9641495.5
184	153.04065206504748	0.7984778	0	1432736.075	2690011.0	3507140.2	1914753.475	5105946.0	0	3081498.925	3073280.075	3079301.05	2726495.7
185	310.17595714283414	0.80094355	0	0.0	9821130.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
186	347.22887616646386	0.8026365	0	3990525.25	7947024.5	3364019.125	3080244.65	3517556.95	0	3275397.95	3530830.2	3763218.825	3382899.0
187	314.08458143473814	0.803052	0	5106430.875	4521216.0	4679436.125	4706216.75	4485741.25	0	4578962.375	4923377.25	4858195.375	4617290.0
188	507.19360366416186	0.8092073	0	4749773.45	6530168.5	2440645.45	2197532.35	2644566.725	0	2832935.75	3201260.05	3065248.725	2933073.45
189	217.11837901698763	0.81131357	0	3340808.9	5942229.5	3225571.975	3109915.85	3221535.0	0	3134690.55	3300191.125	3304703.425	3158246.625
190	330.0597178887518	0.81206244	0	14809135.75	2032070.1	14575305.25	14629785.25	14656424.25	0	13850867.75	15360168.75	14788308.5	14671305.5
191	334.1607616139308	0.812588	0	12693610.25	18844634.0	14813305.0	14692398.5	14440943.75	0	12978506.0	14935004.5	14404800.25	14321946.75
192	352.0417062923377	0.81299573	0	3982606.35	0.0	3677025.5	4020829.675	3677405.8499999996	0	3630507.75	4011569.95	3912855.5	3802934.175
193	246.1448468218508	0.8163332	0	0.0	118621760.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0
194	419.2013886740513	0.81713486	0	2910272.9	3639545.0	3435205.825	3628057.95	3297865.3	0	3079039.7249999996	3514251.0	3373556.375	3304554.875
