CLUSTERID1	CLUSTERID2	DeltaMZ	MinRatio	Cosine	AlignScore2	AlignScore3
11	1239	40.042	0.000	0.7381	0.4967	1
12	84	0.000	0.000	0.9985	1.0000	1
12	1280	-96.057	0.000	0.9667	0.6627	1
12	1337	-97.017	0.000	0.9359	0.5732	1
13	14	-17.026	0.000	0.9878	0.8817	1
13	17	-25.990	0.000	0.9389	0.6783	1
13	90	-25.990	0.000	0.9409	0.6849	1
13	104	-17.974	0.000	0.9321	0.8935	1
13	206	-0.967	0.000	0.9318	0.9454	1
13	224	-16.958	0.000	0.8142	0.7336	1
13	293	-2.016	0.000	0.9784	0.8353	1
13	301	-71.001	0.000	0.7148	0.5215	1
14	104	-0.948	0.000	0.8763	0.7874	1
14	141	17.026	0.000	0.9680	0.8817	1
14	199	17.063	0.000	0.9905	0.8817	1
14	397	-147.068	0.000	0.8241	0.4051	1
14	414	-97.053	0.000	0.7126	0.3457	1
16	17	87.032	0.000	0.8508	0.4470	1
16	83	40.056	0.000	0.7280	0.5381	1
16	90	87.032	0.000	0.8522	0.4470	1
16	102	-10.021	0.000	0.8903	0.6438	1
16	111	-275.138	0.000	0.7216	0.4338	1
16	114	-24.000	0.000	0.7116	0.5922	1
16	144	-9.971	0.000	0.9041	0.7425	1
16	178	-19.031	0.000	0.7103	0.4992	1
16	180	-23.950	0.000	0.7242	0.6269	1
16	219	-26.052	0.000	0.8980	0.6435	1
16	253	-9.971	0.000	0.8273	0.6348	1
16	407	-10.010	0.000	0.8246	0.5774	1
16	514	-10.021	0.000	0.8986	0.6438	1
16	520	15.995	0.000	0.8720	0.6613	1
16	586	40.006	0.000	0.8391	0.5421	1
16	642	-194.106	0.000	0.7099	0.4738	1
16	682	-137.084	0.000	0.7494	0.5545	1
16	704	-10.010	0.000	0.7110	0.6851	1
16	1028	-282.122	0.000	0.7171	0.3396	1
17	90	-0.000	0.000	0.9943	0.9493	1
17	102	-97.053	0.000	0.8164	0.4482	1
17	141	25.990	0.000	0.9152	0.6425	1
17	199	26.027	0.000	0.9343	0.6425	1
17	209	-2.016	0.000	0.8173	0.7457	1
17	214	0.995	0.000	0.9418	0.7822	1
17	219	-113.084	0.000	0.8470	0.5363	1
17	346	-65.015	0.000	0.7068	0.4839	1
17	422	-95.074	0.000	0.7020	0.4440	1
17	514	-97.053	0.000	0.8265	0.4876	1
17	1984	-69.071	0.000	0.7677	0.4482	1
20	22	14.016	0.000	0.9789	0.7069	1
20	24	-203.963	0.000	0.8362	0.5160	1
20	25	-67.988	0.000	0.9327	0.6811	1
20	29	-28.006	0.000	0.8573	0.5040	1
22	47	96.113	0.000	0.8800	0.6993	1
