feature_id	rank_spec	msms_score	libname	structure_wikidata	structure_inchikey	structure_inchi	structure_smiles	structure_molecular_formula	adduct	structure_exact_mass	structure_nameTraditional	short_inchikey	structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class	organism_wikidata	organism_name	organism_taxonomy_ottid	organism_taxonomy_01domain	organism_taxonomy_02kingdom	organism_taxonomy_03phylum	organism_taxonomy_04class	organism_taxonomy_05order	organism_taxonomy_06family	organism_taxonomy_07tribe	organism_taxonomy_08genus	organism_taxonomy_09species	organism_taxonomy_10varietas	matched_domain	matched_kingdom	matched_phylum	matched_class	matched_order	matched_family	matched_tribe	matched_genus	matched_species	score_taxo	score_max_consistency	final_score	rank_final	component_id	structure_taxonomy_npclassifier_01pathway_consensus	freq_structure_taxonomy_npclassifier_01pathway	structure_taxonomy_npclassifier_02superclass_consensus	freq_structure_taxonomy_npclassifier_02superclass	structure_taxonomy_npclassifier_03class_consensus	freq_structure_taxonomy_npclassifier_03class
1035	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q77513262	RMHSCAZOUHDWNT-UHFFFAOYSA-N	InChI=1S/C51H89N15O13S/c1-8-29(5)42(50(78)63-36(16-17-38(55)68)46(74)59-32(26-67)22-31-24-56-27-58-31)66-49(77)41(28(3)4)64-51(79)43(30(6)9-2)65-47(75)35(15-11-13-20-53)62-48(76)37(23-40(70)71)60-39(69)25-57-45(73)34(14-10-12-19-52)61-44(72)33(54)18-21-80-7/h24,26-30,32-37,41-43H,8-23,25,52-54H2,1-7H3,(H2,55,68)(H,56,58)(H,57,73)(H,59,74)(H,60,69)(H,61,72)(H,62,76)(H,63,78)(H,64,79)(H,65,75)(H,66,77)(H,70,71)	CCC(C)C(NC(=O)C(CCCCN)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(N)CCSC)C(=O)NC(C(=O)NC(C(=O)NC(CCC(N)=O)C(=O)NC(C=O)Cc1cnc[nH]1)C(C)CC)C(C)C	C51H89N15O13S	pos_3_2proton1sodium	1151.648498908	Azotobacter vinlandii ferritin	RMHSCAZOUHDWNT	Amino acids and Peptides	Oligopeptides	Linear peptides	http://www.wikidata.org/entity/Q31856	Pseudomonas aeruginosa	216671.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas aeruginosa']	nan	['Bacteria']	nan	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	nan	['Pseudomonas']	nan	6	1	6.5	1	191	Amino acids and Peptides	0.19047619047619047	Small peptides	0.14285714285714285	Aminoacids	0.047619047619047616
1037	1.0	0.51469463	ISDB	http://www.wikidata.org/entity/Q27140835	RXGLHDWAZQECBI-SRVKXCTJSA-N	InChI=1S/C15H29N3O5/c1-8(2)5-10(16)13(20)17-11(6-9(3)4)14(21)18-12(7-19)15(22)23/h8-12,19H,5-7,16H2,1-4H3,(H,17,20)(H,18,21)(H,22,23)/t10-,11-,12-/m0/s1	CC(C)C[C@H](NC(=O)[C@@H](N)CC(C)C)C(=O)N[C@@H](CO)C(=O)O	C15H29N3O5	nan	331.210721028	Leu-Leu-Ser	RXGLHDWAZQECBI	Amino acids and Peptides	Small peptides	Tripeptides	http://www.wikidata.org/entity/Q33244	Trypanosoma brucei	494245.0	['Eukaryota']	['Unknown']	['Unknown']	['Unknown']	['Kinetoplastea']	['Unknown']	['Unknown']	['Trypanosoma']	['Trypanosoma brucei']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	3	3.5587785243988037	1	68	Amino acids and Peptides	0.4358974358974359	Small peptides	0.4358974358974359	Tripeptides	0.3333333333333333
104	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q26995161	WHUUTDBJXJRKMK-VKHMYHEASA-N	InChI=1S/C5H9NO4/c6-3(5(9)10)1-2-4(7)8/h3H,1-2,6H2,(H,7,8)(H,9,10)/t3-/m0/s1	N[C@@H](CCC(=O)O)C(=O)O	C5H9NO4	pos_1_1proton	147.053157768	(2S)-2-amino-5-hydroxy-5-oxopentanoate;hydron	WHUUTDBJXJRKMK	Amino acids and Peptides	Small peptides	Aminoacids	http://www.wikidata.org/entity/Q31856	Pseudomonas aeruginosa	216671.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas aeruginosa']	nan	['Bacteria']	nan	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	nan	['Pseudomonas']	nan	6	3	7.5	1	16	Amino acids and Peptides	0.8181818181818182	Small peptides	0.8181818181818182	Aminoacids	0.8181818181818182
1043	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q105375085	ZGDFFAWCXJUFOX-UHFFFAOYSA-N	InChI=1S/C42H62N12O16/c1-18(35(61)50-23-8-6-14-53(70)41(23)67)47-39(65)31(20(3)55)51-36(62)19(2)48-40(66)32(33(60)42(68)69)52-37(63)22(43)7-4-5-12-46-38(64)25-11-13-45-34-24(49-30(59)10-9-29(44)58)15-21-16-27(56)28(57)17-26(21)54(25)34/h15-20,22-23,25,31-34,45,55-57,60,70H,4-14,43H2,1-3H3,(H2,44,58)(H,46,64)(H,47,65)(H,48,66)(H,49,59)(H,50,61)(H,51,62)(H,52,63)(H,68,69)	CC(NC(=O)C(NC(=O)C(C)NC(=O)C(NC(=O)C(N)CCCCNC(=O)C1CCNC2C(NC(=O)CCC(N)=O)=Cc3cc(O)c(O)cc3N12)C(O)C(=O)O)C(C)O)C(=O)NC1CCCN(O)C1=O	C42H62N12O16	pos_2_1magnesium	990.440673904	3-[[2-amino-6-[[5-[(4-amino-4-oxobutanoyl)amino]-8,9-dihydroxy-2,3,4,4a-tetrahydro-1H-pyrimido[1,2-a]quinoline-1-carbonyl]amino]hexanoyl]amino]-2-hydroxy-4-[[1-[[3-hydroxy-1-[[1-[(1-hydroxy-2-oxopiperidin-3-yl)amino]-1-oxopropan-2-yl]amino]-1-oxobutan-2-yl]amino]-1-oxopropan-2-yl]amino]-4-oxobutanoic acid	ZGDFFAWCXJUFOX	Amino acids and Peptides	Oligopeptides	Cyclic peptides	http://www.wikidata.org/entity/Q135292	Pseudomonas fluorescens	22658.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas fluorescens']	nan	['Bacteria']	nan	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	nan	['Pseudomonas']	nan	6	3	7.5	1	56	Amino acids and Peptides	0.25	Oligopeptides	0.25	Cyclic peptides	0.25
1046	1.0	0.6425764	ISDB	http://www.wikidata.org/entity/Q82892954	NHXZRXLFOBFMDM-AVGNSLFASA-N	InChI=1S/C16H29N3O4/c1-9(2)8-11(16(22)23)18-14(20)12-6-5-7-19(12)15(21)13(17)10(3)4/h9-13H,5-8,17H2,1-4H3,(H,18,20)(H,22,23)/t11-,12-,13-/m0/s1	CC(C)C[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)C(C)C)C(=O)O	C16H29N3O4	nan	327.215806408	CID 7408179	NHXZRXLFOBFMDM	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q131307	Bacillus cereus	5284557.0	['Bacteria']	['Unknown']	['Firmicutes']	['Bacilli']	['Bacillales']	['Bacillaceae']	['Unknown']	['Bacillus']	['Bacillus cereus']	nan	['Bacteria']	nan	nan	nan	nan	nan	nan	nan	nan	1	0	3.570305585861206	1	-1	nan	nan	nan	nan	nan	nan
1048	1.0	0.0	MS1_match	http://www.wikidata.org/entity/Q110167966	VFVAGPWBFWJBMN-HTQZYQBOSA-N	InChI=1S/C10H16N2O2S/c1-15-6-4-7-10(14)12-5-2-3-8(12)9(13)11-7/h7-8H,2-6H2,1H3,(H,11,13)/t7-,8-/m1/s1	CSCC[C@H]1NC(=O)[C@H]2CCCN2C1=O	C10H16N2O2S	pos_1_1proton	228.093248752	(3R,8aR)-3-(2-methylsulfanylethyl)-2,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazine-1,4-dione	VFVAGPWBFWJBMN	Amino acids and Peptides	Small peptides	Dipeptides	http://www.wikidata.org/entity/Q31856	Pseudomonas aeruginosa	216671.0	['Bacteria']	['Unknown']	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	['Unknown']	['Pseudomonas']	['Pseudomonas aeruginosa']	nan	['Bacteria']	nan	['Proteobacteria']	['Gammaproteobacteria']	['Pseudomonadales']	['Pseudomonadaceae']	nan	['Pseudomonas']	nan	6	2	7.0	1	7	Amino acids and Peptides	0.375	Small peptides	0.375	Aminoacids	0.25
1054	2.0	0.29942977	ISDB	http://www.wikidata.org/entity/Q77569908	JIILGMDGBROFNV-IHJBEOSKSA-N	InChI=1S/C26H35N3O3/c1-7-11-21(30)28-19-13-10-9-12-17(19)26(25(5,6)8-2)15-20-22(31)27-18(14-16(3)4)23(32)29(20)24(26)28/h8-10,12-13,16,18,20,24H,2,7,11,14-15H2,1,3-6H3,(H,27,31)/t18-,20-,24-,26+/m0/s1	C=CC(C)(C)[C@@]12C[C@H]3C(=O)N[C@@H](CC(C)C)C(=O)N3[C@@H]1N(C(=O)CCC)c1ccccc12	C26H35N3O3	nan	437.26784198	Brevicompanine F	JIILGMDGBROFNV	Alkaloids	Peptide alkaloids	Other indole diketopiperazine alkaloids	http://www.wikidata.org/entity/Q843136	Penicillium	199764.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Eurotiomycetes']	['Eurotiales']	['Trichocomaceae']	['Unknown']	['Penicillium']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	3	2.697719097137451	1	284	Alkaloids	1.0	Tryptophan alkaloids	0.5	Other indole diketopiperazine alkaloids	0.5
1056	1.0	0.35874325	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	JIYJWDDBCTWDDS	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	1.4349730014801025	1	-1	nan	nan	nan	nan	nan	nan
1057	1.0	0.24745993	ISDB	nan	nan	nan	nan	nan	nan	nan	nan	AKUJBENLRBOFTD	nan	nan	nan	nan	nan	nan	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	0	0.9898397326469421	1	333	nan	nan	nan	nan	nan	nan
1066	1.0	0.46684963	ISDB	http://www.wikidata.org/entity/Q105143958	KORJXHWEJZNGQF-ZQMYSKGWSA-N	InChI=1S/C29H40ClN3O3/c1-9-28(5,6)25-21(15-22-27(36)31-17(4)26(35)32-22)20-13-18(11-10-16(2)3)12-19(24(20)33-25)14-23(34)29(7,8)30/h9-10,12-13,17,22-23,33-34H,1,11,14-15H2,2-8H3,(H,31,36)(H,32,35)/t17-,22-,23+/m1/s1	C=CC(C)(C)c1[nH]c2c(C[C@H](O)C(C)(C)Cl)cc(CC=C(C)C)cc2c1C[C@H]1NC(=O)[C@@H](C)NC1=O	C29H40ClN3O3	nan	513.27581982	5-prenyl-dihydrovariecolorin F	KORJXHWEJZNGQF	Alkaloids	Peptide alkaloids	Indole diketopiperazine alkaloids (L-Trp, L-Ala)	http://www.wikidata.org/entity/Q335130	Aspergillus	550772.0	['Eukaryota']	['Fungi']	['Ascomycota']	['Eurotiomycetes']	['Eurotiales']	['Trichocomaceae']	['Unknown']	['Aspergillus']	['Unknown']	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	0	2	2.867398500442505	1	91	Amino acids and Peptides	0.08333333333333333	Peptide alkaloids	0.08333333333333333	Carotenoids (C40, β-β)	0.08333333333333333
