CLUSTERID1	CLUSTERID2	ComponentIndex	Cosine	DeltaMZ
2137	2146	14	0.951	-30.010
2146	2234	14	0.9314	-27.995
2146	2280	14	0.9489	-13.979
2146	2302	14	0.9684	14.016
2146	2345	14	0.9454	14.016
1599	2345	14	0.9404	60.036
1634	2345	14	0.9338	26.052
1848	2345	14	0.9288	12.036
2137	2345	14	0.9434	-15.995
2234	2345	14	0.9482	42.011
2251	2345	14	0.9218	10.021
2280	2345	14	0.9464	27.995
2302	2345	14	0.9568	-0.000
531	598	14	0.9745	14.088
577	598	14	0.9811	34.057
598	613	14	0.991	-0.073
598	721	14	0.9741	13.943
598	897	14	0.9694	27.958
598	1117	14	0.9762	-2.052
598	1149	14	0.976	41.974
598	1247	14	0.9524	11.964
598	1369	14	0.9688	1.979
598	1790	14	0.9563	73.964
1247	1482	14	0.9486	14.016
1399	1482	14	0.9645	27.995
1482	1547	14	0.955	2.016
1482	2302	14	0.9233	-37.991
721	1482	14	0.9628	12.036
1114	1924	14	0.9762	0.000
1196	1924	14	0.9869	0.000
890	893	14	0.9456	4.959
893	899	14	0.9586	536.296
893	909	14	0.9706	92.091
893	924	14	0.9616	1.979
531	1240	14	0.9591	-15.959
599	1240	14	0.9558	18.026
897	1240	14	0.9249	-58.005
1061	1240	14	0.9483	-27.995
1117	1240	14	0.9599	-27.995
1191	1240	14	0.9715	33.984
1209	1240	14	0.9462	0.000
1960	2020	14	0.9673	27.995
1196	1960	14	0.9277	24.000
1377	1414	14	0.976	-72.021
1377	1642	14	0.9482	-57.022
1377	1912	14	0.9839	10.021
582	1377	14	0.9805	42.047
671	1377	14	0.9744	56.063
1034	1377	14	0.961	14.016
1194	1377	14	0.9927	14.016
599	696	14	0.9413	14.015
1711	1912	14	0.9455	14.016
2036	2314	14	0.9478	-0.000
2251	2314	14	0.9733	0.000
2304	2314	14	0.9666	0.000
2314	2410	14	0.9666	0.000
531	613	14	0.9713	14.016
577	613	14	0.984	33.984
599	613	14	0.956	48.000
613	721	14	0.9703	14.016
613	897	14	0.9591	28.031
613	1117	14	0.9679	-1.979
613	1149	14	0.9716	42.047
613	1369	14	0.9681	2.052
613	1790	14	0.9489	74.037
1247	1547	14	0.9785	16.031
1061	1247	14	0.9656	14.016
1117	1247	14	0.9516	14.016
2036	2410	14	0.9587	0.000
2251	2410	14	0.9706	0.000
2304	2410	14	0.9775	0.000
1787	1790	14	0.9296	27.995
897	1790	14	0.9868	46.006
1061	1209	14	0.9529	-27.995
1191	1209	14	0.9653	33.984
2036	2251	14	0.9718	-0.000
2036	2304	14	0.9666	-0.000
1409	1462	14	0.9859	0.000
1462	2101	14	0.9443	-9.055
1462	2297	14	0.9436	-9.055
1462	2416	14	0.9215	-9.055
187	1462	14	0.9386	8.059
466	1459	14	0.9337	-15.959
1637	2323	14	0.9261	-53.063
2062	2323	14	0.9489	28.031
1034	2323	14	0.9409	-14.016
1599	2302	14	0.956	60.036
1634	2302	14	0.9448	26.052
1848	2302	14	0.9477	12.036
2137	2302	14	0.9639	-15.995
2234	2302	14	0.9529	42.011
2280	2302	14	0.9579	27.995
1111	1547	14	0.9385	76.031
187	1150	14	0.9511	-48.000
187	1409	14	0.9344	8.059
187	2101	14	0.935	-0.995
187	2297	14	0.9263	-0.995
501	577	14	0.9884	14.015
516	577	14	0.9603	-50.016
563	577	14	0.9581	48.000
577	582	14	0.9643	50.016
577	721	14	0.9546	48.000
577	906	14	0.9319	-15.995
577	1191	14	0.9502	-29.974
1711	2020	14	0.9293	-15.995
890	899	14	0.9244	541.255
890	909	14	0.9389	97.050
890	924	14	0.9365	6.937
1598	1599	14	0.9311	-34.032
1599	1634	14	0.9603	33.984
1599	1848	14	0.9661	48.000
1599	2137	14	0.9726	76.031
1599	2234	14	0.9436	18.026
1599	2269	14	0.9376	90.047
1599	2280	14	0.9435	32.041
1598	1848	14	0.9384	13.969
1634	1848	14	0.9688	14.016
1848	2137	14	0.9661	28.031
1848	2234	14	0.9344	-29.974
1848	2269	14	0.9368	42.047
1848	2280	14	0.9341	-15.959
1635	1637	14	0.9304	-18.010
1637	2179	14	0.9334	17.963
416	1637	14	0.943	-18.011
899	909	14	0.9436	-444.205
899	924	14	0.9356	-534.317
899	1034	14	0.9366	48.057
516	1034	14	0.9578	28.031
582	1034	14	0.9533	28.031
671	1034	14	0.9552	42.047
1034	1194	14	0.9765	0.000
2137	2312	14	0.9443	-43.006
2280	2312	14	0.9451	0.984
909	924	14	0.9459	-90.112
1414	1681	14	0.9779	14.999
1459	1681	14	0.9517	0.984
1547	1681	14	0.961	-27.011
1642	1681	14	0.9854	0.000
516	1681	14	0.9536	-14.975
582	1681	14	0.951	-14.975
679	1681	14	0.9502	-14.974
501	1191	14	0.9417	-15.959
563	1191	14	0.954	18.026
665	679	14	0.9308	48.000
1598	1634	14	0.9434	-0.047
1634	2137	14	0.9651	42.047
1634	2234	14	0.9295	-15.959
1634	2269	14	0.9452	56.063
1634	2280	14	0.9234	-1.943
1114	1196	14	0.9755	-0.000
798	906	14	0.9613	14.015
906	1456	14	0.9327	42.047
2137	2234	14	0.9464	-58.005
2234	2280	14	0.9462	14.016
1399	1459	14	0.9331	2.015
721	1399	14	0.9455	-15.958
501	531	14	0.9619	33.984
531	599	14	0.9557	-33.984
531	798	14	0.9309	-49.979
2137	2269	14	0.9449	14.016
2137	2280	14	0.956	-43.990
416	1409	14	0.9733	-16.972
416	1635	14	0.999	-0.000
416	2101	14	0.9303	-26.027
1414	1459	14	0.9768	14.016
1414	1547	14	0.9809	42.011
516	1414	14	0.9754	-29.974
582	1414	14	0.9753	-29.974
671	1414	14	0.9737	-15.958
679	1414	14	0.9728	-29.974
1194	1414	14	0.9789	-58.005
1408	2179	14	0.9989	-1.032
2101	2179	14	0.9362	25.979
2179	2297	14	0.938	-25.979
501	671	14	0.958	50.015
516	671	14	0.9862	-14.016
582	671	14	0.9856	-14.016
671	1459	14	0.9727	-1.943
671	1547	14	0.9679	26.052
1408	2297	14	0.9478	-27.011
2354	2375	14	0.9886	0.000
897	1061	14	0.9261	-30.010
1061	1117	14	0.958	-0.000
1547	1642	14	0.9611	-27.011
516	1547	14	0.9752	12.036
501	563	14	0.9392	-33.984
501	879	14	0.9211	113.084
1409	1635	14	0.97	16.972
1635	2101	14	0.9306	-26.027
516	582	14	0.9824	-0.000
582	1459	14	0.9765	-15.958
1409	2416	14	0.9234	-9.055
2101	2416	14	0.9545	0.000
2297	2416	14	0.9871	0.000
897	1117	14	0.9749	-30.010
1117	1149	14	0.961	44.026
2251	2304	14	0.9773	0.000
2101	2354	14	0.9232	-0.984
2297	2354	14	0.9305	-0.984
516	1459	14	0.9774	-15.959
1409	2101	14	0.9489	-9.055
1409	2297	14	0.9471	-9.055
563	599	14	0.9253	33.984
897	1787	14	0.9481	18.011
2101	2297	14	0.9861	0.000
897	1149	14	0.9862	14.016
897	1194	14	0.9672	16.031
1459	1642	14	0.9511	0.984
1194	1642	14	0.9508	-43.006
679	721	14	0.9227	-2.015
378	436	16	0.7002	-37.943
1574	1584	16	0.873	17.999
1582	1584	16	0.9061	18.011
436	1584	16	0.7826	-18.011
1574	1582	16	0.9795	-0.012
436	1574	16	0.7265	-36.010
436	1582	16	0.7624	-36.021
1389	1391	17	0.7459	-30.011
2193	2275	19	0.9979	-0.000
2275	2338	19	0.9942	0.000
2275	2452	19	0.9984	0.000
2274	2471	19	0.9915	0.000
2338	2471	19	0.9594	14.016
2436	2471	19	0.9583	14.016
2440	2471	19	0.983	0.000
2451	2471	19	0.9875	0.000
2193	2338	19	0.9947	0.000
2338	2436	19	0.9954	0.000
2338	2440	19	0.9399	14.016
2338	2451	19	0.9573	14.016
2338	2452	19	0.9926	0.000
2274	2440	19	0.9687	0.000
2436	2440	19	0.9365	14.016
2440	2451	19	0.982	0.000
2193	2452	19	0.9966	0.000
2436	2452	19	0.9885	0.000
2274	2436	19	0.9454	-14.016
338	389	20	0.9079	117.080
338	394	20	0.89	99.069
338	403	20	0.8691	0.091
338	435	20	0.9452	28.031
387	415	20	0.936	97.053
395	415	20	0.8991	57.988
340	341	20	0.9705	-138.133
340	395	20	0.8651	99.069
340	403	20	0.8774	357.227
387	395	20	0.9291	39.065
387	397	20	0.8851	258.158
388	389	20	0.9317	-27.995
388	394	20	0.8729	-46.006
393	396	20	0.9497	1.002
394	396	20	0.9126	-1.002
389	394	20	0.9019	-18.011
389	435	20	0.8906	-89.049
395	397	20	0.8817	219.093
395	403	20	0.8658	258.158
394	435	20	0.8696	-71.038
86	87	21	0.9412	-33.984
86	88	21	0.941	-19.969
86	94	21	0.9378	14.016
86	174	21	0.9058	42.047
87	94	21	0.9267	48.000
88	94	21	0.9184	33.984
87	88	21	0.9436	14.016
87	130	21	0.9016	62.016
130	174	21	0.8923	14.015
968	982	22	0.9635	-0.000
2022	2098	23	0.792	-129.043
2098	2153	23	0.8663	-129.042
2022	2153	23	0.727	-258.085
30	42	24	0.7379	-17.007
38	42	24	0.7686	-18.010
39	42	24	0.7237	-35.037
42	51	24	0.7226	35.018
42	65	24	0.7358	-2.016
10	12	24	0.7058	29.034
10	36	24	0.7427	1.003
10	38	24	0.7358	3.019
10	65	24	0.7142	-17.007
27	51	24	0.7177	-16.014
30	51	24	0.7019	18.010
34	51	24	0.761	-1.003
37	51	24	0.765	-44.046
38	51	24	0.8729	17.007
39	51	24	0.9793	-0.019
45	51	24	0.7735	15.995
51	52	24	0.7016	-14.992
12	36	24	0.8535	-28.031
36	38	24	0.7145	2.015
36	52	24	0.8633	4.031
36	65	24	0.7852	-18.011
36	71	24	0.7339	-9.948
28	65	24	0.7066	-36.021
22	34	24	0.7408	3.019
31	34	24	0.7391	-12.000
34	37	24	0.7233	43.042
34	39	24	0.7591	-0.984
34	43	24	0.8143	26.016
34	52	24	0.7713	-15.995
34	57	24	0.7823	2.016
34	63	24	0.7974	-31.990
34	71	24	0.7313	-29.974
27	45	24	0.7211	-32.009
31	45	24	0.712	-28.998
37	45	24	0.728	-60.041
39	45	24	0.7678	-16.014
45	52	24	0.8589	1.003
52	71	24	0.7156	-13.979
63	71	24	0.7463	2.016
27	37	24	0.9255	28.031
28	37	24	0.7149	45.058
29	37	24	0.766	10.021
31	37	24	0.7415	31.042
37	39	24	0.7593	-44.026
37	43	24	0.7713	-17.027
12	28	24	0.7797	-10.021
12	52	24	0.711	-24.000
52	63	24	0.7469	-15.995
30	38	24	0.8264	1.003
38	39	24	0.8777	17.026
38	40	24	0.8378	28.031
23	28	24	0.7169	-26.016
23	31	24	0.7187	-12.000
23	32	24	0.7063	0.073
23	43	24	0.7144	2.016
28	57	24	0.722	4.031
29	57	24	0.7313	-31.006
31	57	24	0.7803	-9.985
43	57	24	0.782	-24.000
52	57	24	0.7546	18.010
30	39	24	0.7176	18.030
30	40	24	0.7016	29.035
22	28	24	0.8368	1.003
22	31	24	0.8327	15.019
22	43	24	0.8525	29.035
27	28	24	0.8006	-17.027
27	29	24	0.8234	18.011
27	31	24	0.717	-3.011
27	39	24	0.7282	-15.995
27	43	24	0.7251	11.005
31	40	24	0.7203	-1.979
40	43	24	0.7179	15.995
28	31	24	0.8922	14.016
31	43	24	0.8507	14.016
28	43	24	0.8792	28.031
857	903	25	0.7725	0.000
802	1189	27	0.9289	111.031
1189	1439	27	0.8344	99.069
1448	1506	28	0.9425	0.000
1487	1506	28	0.7726	0.984
1448	1487	28	0.768	-0.984
1392	1517	29	0.8935	-129.043
855	1517	29	0.8816	-18.011
586	1317	29	0.8932	0.984
1154	1317	29	0.8902	99.068
442	1162	29	0.868	10.057
480	1162	29	0.8673	9.984
1162	1229	29	0.9479	-27.995
1162	1530	29	0.9304	14.052
1162	1583	29	0.895	26.052
1162	1630	29	0.8959	28.067
1162	1680	29	0.9281	26.052
1199	1413	29	0.8701	91.027
1199	1530	29	0.8998	111.032
1199	1761	29	0.9039	-18.011
1199	1830	29	0.8712	139.064
1413	1624	29	0.8993	-115.028
481	1624	29	0.917	-45.022
1775	1858	29	0.9259	0.000
1556	1647	29	0.8801	-115.028
842	855	29	0.9322	0.073
1413	1830	29	0.9084	48.037
1530	1830	29	0.9331	28.031
1630	1830	29	0.9245	14.016
1830	1896	29	0.873	-101.048
1413	1530	29	0.8928	20.005
481	1413	29	0.9362	70.005
1154	1392	29	0.8673	83.073
1630	1831	29	0.8769	-158.069
1738	1831	29	0.8856	0.000
442	1229	29	0.8725	-17.937
480	1229	29	0.8657	-18.010
586	1229	29	0.9111	27.995
1229	1583	29	0.8737	54.047
1229	1630	29	0.9307	56.062
1229	1680	29	0.897	54.046
1647	1858	29	0.8964	-129.042
1761	1858	29	0.8772	-129.043
1583	1630	29	0.8834	2.016
1583	1680	29	0.8958	-0.000
442	480	29	0.9818	0.073
1630	1680	29	0.9272	-2.016
2056	2059	30	0.8865	-0.450
1964	1997	32	0.9573	14.016
1876	1997	32	0.959	14.016
823	1747	34	0.7969	-17.027
823	1649	34	0.7712	70.004
823	1522	34	0.7689	199.048
2168	2217	36	0.9357	-0.000
2168	2227	36	0.9414	14.016
2168	2231	36	0.9082	-30.010
2168	2291	36	0.9307	-15.994
2168	2313	36	0.8906	-43.005
2217	2291	36	0.9249	-15.994
2227	2291	36	0.9445	-30.010
2231	2291	36	0.9518	14.016
2291	2313	36	0.8721	-27.011
2047	2200	36	0.94	0.000
2131	2200	36	0.9642	0.000
2047	2227	36	0.8768	-57.021
2217	2227	36	0.9423	14.016
2227	2231	36	0.9148	-44.026
2227	2313	36	0.8755	-57.021
2047	2131	36	0.932	0.000
2217	2313	36	0.8779	-43.005
2231	2313	36	0.8612	-12.995
2217	2231	36	0.8992	-30.010
1664	1882	37	0.9454	-15.995
1882	1940	37	0.9704	0.000
818	844	37	0.9792	-0.000
844	1494	37	0.8894	-18.011
844	1664	37	0.8963	82.042
1970	2072	37	0.8822	14.015
1970	2080	37	0.9021	-13.980
1664	1940	37	0.9272	-15.995
1664	2080	37	0.8826	-101.996
818	1664	37	0.8967	82.042
818	1494	37	0.8826	-18.011
1773	1954	39	0.9329	14.016
790	1954	39	0.9287	14.016
1203	1954	39	0.9677	0.000
1128	1203	39	0.944	-0.000
1773	1845	39	0.937	24.000
790	1845	39	0.925	24.000
790	1203	39	0.9318	14.016
1203	1773	39	0.9411	-14.016
790	1773	39	0.9603	0.000
1320	1333	40	0.9038	115.918
1321	1333	40	0.915	117.914
1324	1333	40	0.9162	113.921
1325	1333	40	0.8994	119.911
1326	1333	40	0.9681	-57.959
1327	1333	40	0.9211	-55.961
1329	1333	40	0.8735	59.956
1330	1333	40	0.8973	57.959
1332	1333	40	0.9177	-1.997
1333	1335	40	0.9222	-1.997
1321	1337	40	0.7626	-339.838
1323	1337	40	0.7929	-281.880
1337	1338	40	0.7711	4.955
1337	1339	40	0.7698	11.907
1337	1340	40	0.784	9.910
1319	1332	40	0.9422	-105.888
1320	1332	40	0.8545	117.915
1324	1332	40	0.9449	115.918
1326	1332	40	0.9181	-55.962
1328	1332	40	0.9794	-57.959
1330	1332	40	0.8478	59.956
1339	1343	40	0.7709	7.914
1340	1343	40	0.7772	9.911
1341	1343	40	0.7545	2.958
1342	1343	40	0.767	4.955
1320	1335	40	0.8575	113.921
1321	1335	40	0.9062	115.917
1323	1335	40	0.8416	173.876
1325	1335	40	0.9402	117.914
1326	1335	40	0.9507	-59.956
1327	1335	40	0.9443	-57.959
1329	1335	40	0.8793	57.959
1330	1335	40	0.847	55.962
1335	1336	40	0.8909	117.914
1314	1316	40	0.9828	1.997
1316	1319	40	0.9454	10.029
1339	1340	40	0.9044	-1.997
1339	1341	40	0.7858	4.955
1339	1342	40	0.7636	2.958
1340	1341	40	0.7814	6.952
1340	1342	40	0.787	4.955
1320	1325	40	0.9119	-3.994
1321	1325	40	0.9331	-1.997
1323	1325	40	0.8703	55.962
1325	1327	40	0.8827	175.873
1325	1329	40	0.9281	59.956
1325	1330	40	0.9035	61.953
1325	1336	40	0.7786	235.829
1320	1321	40	0.9196	-1.997
1321	1323	40	0.9252	-57.959
1321	1326	40	0.8699	175.873
1321	1327	40	0.8504	173.876
1321	1329	40	0.9402	57.959
1321	1330	40	0.913	59.956
1320	1323	40	0.8904	-59.956
1320	1324	40	0.8724	1.997
1320	1326	40	0.8516	173.876
1320	1329	40	0.9041	55.962
1320	1330	40	0.9138	57.959
1341	1344	40	0.7427	7.914
1312	1346	40	0.7952	0.000
1322	1346	40	0.8629	0.446
1319	1328	40	0.961	-47.930
1324	1328	40	0.895	173.876
1326	1328	40	0.8885	1.997
1314	1318	40	0.9216	10.029
1318	1319	40	0.7677	1.997
1341	1342	40	0.8997	-1.997
1323	1330	40	0.9189	117.914
1324	1330	40	0.8761	55.962
1326	1330	40	0.8832	-115.917
1329	1330	40	0.8716	1.997
1319	1336	40	0.8942	8.032
