"row_id","1F12_vs_phzC_p_value","1F12_vs_pvdE_p_value","1F12_vs_R47_p_value","phzC_vs_pvdE_p_value","phzC_vs_R47_p_value","pvdE_vs_R47_p_value","pvdE_vs_R47_fold_change","phzC_vs_R47_fold_change","1F12_vs_R47_fold_change","phzC_vs_pvdE_fold_change","1F12_vs_pvdE_fold_change","1F12_vs_phzC_fold_change","pvdE_vs_R47_fold_change_log2","phzC_vs_R47_fold_change_log2","1F12_vs_R47_fold_change_log2","phzC_vs_pvdE_fold_change_log2","1F12_vs_pvdE_fold_change_log2","1F12_vs_phzC_fold_change_log2","1F12_vs_phzC_p_value_minus_log10","1F12_vs_pvdE_p_value_minus_log10","1F12_vs_R47_p_value_minus_log10","phzC_vs_pvdE_p_value_minus_log10","phzC_vs_R47_p_value_minus_log10","pvdE_vs_R47_p_value_minus_log10","canopus_adduct","canopus_alignedfeatureid","canopus_classyfire_all_classifications","canopus_classyfire_class","canopus_classyfire_class_probability","canopus_classyfire_level_5","canopus_classyfire_level_5_probability","canopus_classyfire_most_specific_class","canopus_classyfire_most_specific_class_probability","canopus_classyfire_subclass","canopus_classyfire_subclass_probability","canopus_classyfire_superclass","canopus_classyfire_superclass_probability","canopus_compoundid","canopus_formulaid","canopus_formularank","canopus_ionmass","canopus_mappingfeatureid","canopus_molecularformula","canopus_npc_class","canopus_npc_class_probability","canopus_npc_pathway","canopus_npc_pathway_probability","canopus_npc_superclass","canopus_npc_superclass_probability","canopus_overallfeaturequality","canopus_precursorformula","canopus_retentiontimeinminutes","canopus_retentiontimeinseconds","feature_id","feature_id_full","feature_id_full_annotated","feature_mz","feature_rt","gnps_adduct","gnps_attribute_group_gnpsgroup_1f12","gnps_attribute_group_gnpsgroup_control_lb","gnps_attribute_group_gnpsgroup_nan","gnps_attribute_group_gnpsgroup_phzc","gnps_attribute_group_gnpsgroup_pvde","gnps_attribute_group_gnpsgroup_r47","gnps_attribute_replicate_gnpsgroup_1_0","gnps_attribute_replicate_gnpsgroup_2_0","gnps_attribute_replicate_gnpsgroup_3_0","gnps_attribute_replicate_gnpsgroup_4_0","gnps_attribute_replicate_gnpsgroup_nan","gnps_cas_number","gnps_charge","gnps_class","gnps_cluster_index","gnps_component","gnps_compound_name","gnps_compound_source","gnps_data_collector","gnps_exactmass","gnps_filescanuniqueid","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","gnps_instrument","gnps_ion_source","gnps_ionmode","gnps_libmz","gnps_library_class","gnps_library_usi","gnps_libraryname","gnps_libraryqualitystring","gnps_massdiff","gnps_molecular_formula","gnps_mqscore","gnps_mzerrorppm","gnps_npclassifier_class","gnps_npclassifier_pathway","gnps_npclassifier_superclass","gnps_numberhits","gnps_organism","gnps_parent_mass","gnps_pi","gnps_precursor_mz","gnps_pubmed_id","gnps_rt_query","gnps_rtmean","gnps_scan","gnps_sharedpeaks","gnps_smiles","gnps_speccharge","gnps_specmz","gnps_spectrumfile","gnps_spectrumid","gnps_subclass","gnps_superclass","gnps_tags","gnps_tic_query","gnps_updateworkflowname","met_annot_adduct","met_annot_component_id","met_annot_feature_id","met_annot_final_score","met_annot_freq_structure_taxonomy_npclassifier_01pathway","met_annot_freq_structure_taxonomy_npclassifier_02superclass","met_annot_freq_structure_taxonomy_npclassifier_03class","met_annot_libname","met_annot_matched_class","met_annot_matched_domain","met_annot_matched_family","met_annot_matched_genus","met_annot_matched_kingdom","met_annot_matched_order","met_annot_matched_phylum","met_annot_matched_species","met_annot_matched_tribe","met_annot_msms_score","met_annot_organism_name","met_annot_organism_taxonomy_01domain","met_annot_organism_taxonomy_02kingdom","met_annot_organism_taxonomy_03phylum","met_annot_organism_taxonomy_04class","met_annot_organism_taxonomy_05order","met_annot_organism_taxonomy_06family","met_annot_organism_taxonomy_07tribe","met_annot_organism_taxonomy_08genus","met_annot_organism_taxonomy_09species","met_annot_organism_taxonomy_10varietas","met_annot_organism_taxonomy_ottid","met_annot_organism_wikidata","met_annot_rank_final","met_annot_rank_spec","met_annot_score_max_consistency","met_annot_score_taxo","met_annot_short_inchikey","met_annot_structure_exact_mass","met_annot_structure_inchi","met_annot_structure_inchikey","met_annot_structure_molecular_formula","met_annot_structure_nametraditional","met_annot_structure_smiles","met_annot_structure_taxonomy_npclassifier_01pathway","met_annot_structure_taxonomy_npclassifier_01pathway_consensus","met_annot_structure_taxonomy_npclassifier_02superclass","met_annot_structure_taxonomy_npclassifier_02superclass_consensus","met_annot_structure_taxonomy_npclassifier_03class","met_annot_structure_taxonomy_npclassifier_03class_consensus","met_annot_structure_wikidata","sirius_adduct","sirius_alignedfeatureid","sirius_chebiasciiname","sirius_chebiid","sirius_compoundid","sirius_confidencescoreapproximate","sirius_confidencescoreexact","sirius_csi_fingeridscore","sirius_dbflags","sirius_formulaid","sirius_formularank","sirius_inchi","sirius_inchikey2d","sirius_ionmass","sirius_links","sirius_mappingfeatureid","sirius_molecularformula","sirius_name","sirius_overallfeaturequality","sirius_precursorformula","sirius_pubchemids","sirius_retentiontimeinminutes","sirius_retentiontimeinseconds","sirius_siriusscore","sirius_siriusscorenormalized","sirius_smiles","sirius_structureperidrank","sirius_xlogp","sirius_zodiacscore"
"1016",0.00029520145497075,7.19222712315393e-05,0.000438542425596489,0.765352198978821,0.99355392953311,0.617696049710103,0.931992474756476,0.984909496038048,1.51846746175399,1.05677837827543,1.62927008842079,1.54173298954093,-0.101609788801095,-0.0219369343954726,0.60261599426823,0.079672854405622,0.704225783069324,0.624552928663703,3.52988150631983,4.14313660648409,3.35798838562481,0.116138665665218,0.00280855466087708,0.20922517605358,"[M - H2O + H]+",836967489101206528,"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Pyrrolidines; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Heterocyclic fatty acids; Pyrrolidinecarboxamides; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; N-acyl-L-alpha-amino acids; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Proline and derivatives; Leucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities","Carboxylic acids and derivatives",1,"Peptides",0.994,"Oligopeptides",0.885,"Amino acids, peptides, and analogues",0.998,"Organic acids and derivatives",1,836967489101206528,836967997182437376,1,575.283,1016,"C27H40N6O9","Linear peptides",0.397,"Amino acids and Peptides",0.999,"Oligopeptides",0.989,NA,"C27H39N6O8+",2.469,148,1016,"1016_575.28_2.5","NA_[1016_575.28_2.5]",575.283124632607,2.4686253,NA,16676332.5,0,0,25015129,26362571.5,24657007,22745331.25,24186926.5,23547287,22231495.25,0,NA,NA,NA,1016,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,575.283124632607,NA,NA,NA,NA,2.4686253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[M - H2O + H]+",836967489101206528,NA,NA,836967489101206528,0.052,0.052,-456.605,8589934592,836967997182437376,1,"InChI=1S/C27H40N6O9/c1-14(2)21(25(39)29-13-19(28)34)33-26(40)22(15(3)4)32-23(37)17(10-11-20(35)36)30-24(38)18(31-27(41)42)12-16-8-6-5-7-9-16/h5-9,14-15,17-18,21-22,31H,10-13H2,1-4H3,(H2,28,34)(H,29,39)(H,30,38)(H,32,37)(H,33,40)(H,35,36)(H,41,42)","NACQYJJNUYGTHO",575.283,"LotusExpanded",1016,"C27H40N6O9","NACQYJJNUYGTHO",NA,"C27H39N6O8+",NA,2.469,148,56.943,0,"CC(C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)O)C(=O)N[C@H](C(=O)NCC(N)=O)C(C)C",1,-0.027,0.994
"102",0.00667187061878993,0.00255277950385668,0.0356248028320237,0.940892066873343,0.774369626197512,0.454769368683886,1.17026791973993,1.10086836158716,0.767884209559832,0.9406977180335,0.656161035099109,0.697525913500453,0.226838856502115,0.13864196623234,-0.381039313743098,-0.0881968902697753,-0.607878170245213,-0.519681279975438,2.17575238414646,2.59298669572996,1.44824753061013,0.0264601932037795,0.111051690092116,0.342208795214665,"[M - H2O + H]+",836967454410114560,"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Imidazoles; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Peptides; Azoles; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Imidazolyl carboxylic acids and derivatives; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Alpha amino acid amides; Substituted imidazoles; N-acyl-alpha amino acids; Pyrrolidine carboxylic acids; Amines; Primary amines; N-acylpyrrolidines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Histidine and derivatives; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Dipeptides; Oligopeptides; Chemical entities","Carboxylic acids and derivatives",1,"Peptides",0.993,"Oligopeptides",0.571,"Amino acids, peptides, and analogues",1,"Organic acids and derivatives",1,836967454405920256,836967644890245376,1,253.13,102,"C11H18N4O4","Dipeptides",0.987,"Amino acids and Peptides",1,"Small peptides",1,NA,"C11H17N4O3+",0.618,37,102,"102_253.13_0.6","2-[3-carboxy-3-(methylammonio)propyl]-L-histidine_[102_253.13_0.6]",253.12954423438,0.6181521,"M+H",10014632.75,0,0,2704627,1704946.325,4405002.575,6674975.875,4738904.5,3903026.725,3512301.55,0,NA,1,"Carboxylic acids and derivatives",102,366,"His-C6:0","Commercial","Ipsita",253.143,"temp/spectra_filtered.mgf102","InChI=1S/C12H19N3O3/c1-2-3-4-5-11(16)15-9(12(17)18)8-10-13-6-7-14-10/h6-7,9H,2-5,8H2,1H3,(H,13,14)(H,15,16)(H,17,18)",NA,"IVSBEXUIJYAGSK-UHFFFAOYSA-N","IVSBEXUIJYAGSK","Orbitrap","ESI","Positive",254.15,1,"mzspec:GNPS:GNPS-LIBRARY:CCMSLIB00011434800","ECG-ACYL-AMIDES-C4-C24-LIBRARY.mgf","Gold",1.02045,"C12H19N3O3",0.894799,4015.14,"Dipeptides","Amino acids and Peptides","Small peptides",1,"ECG-ACYL-AMIDES-C4-C24-LIBRARY",253.12954423438,"Dorrestein",254.15,NA,0,0.6181521,102,6,"CCCCCC(NC(CC1=NC=CN1)C(O)=O)=O",1,253.13,"spectra_filtered.mgf","CCMSLIB00011434800","Amino acids, peptides, and analogues","Organic acids and derivatives",NA,6508670,"UPDATE-SINGLE-ANNOTATED-GOLD","pos_1_minus1proton1magnesium",366,102,7.5,0.25,0.25,0.25,"MS1_match","['Gammaproteobacteria']","['Bacteria']","['Pseudomonadaceae']","['Pseudomonas']","nan","['Pseudomonadales']","['Proteobacteria']","nan","nan",0,"Pseudomonas aeruginosa","['Bacteria']","['Unknown']","['Proteobacteria']","['Gammaproteobacteria']","['Pseudomonadales']","['Pseudomonadaceae']","['Unknown']","['Pseudomonas']","['Pseudomonas aeruginosa']","nan","216671.0","http://www.wikidata.org/entity/Q31856","1","3.0",3,6,"TVIDDXQYHWJXFK","230.151809184","InChI=1S/C12H22O4/c13-11(14)9-7-5-3-1-2-4-6-8-10-12(15)16/h1-10H2,(H,13,14)(H,15,16)","TVIDDXQYHWJXFK-UHFFFAOYSA-N","C12H22O4","Dodecanedioic acid","O=C(O)CCCCCCCCCCC(=O)O","Fatty acids","Fatty acids","Fatty Acids and Conjugates","Fatty Acids and Conjugates","Dicarboxylic acids","Dicarboxylic acids","http://www.wikidata.org/entity/Q5287812","[M - H2O + H]+",836967454410114560,"2-[3-carboxy-3-(methylammonio)propyl]-L-histidine","CHEBI:16475",836967454405920256,0.656,0.459,-272.251,1664155690,836967644890245376,1,"InChI=1S/C11H18N4O4/c1-13-8(11(18)19)2-3-9-14-5-6(15-9)4-7(12)10(16)17/h5,7-8,13H,2-4,12H2,1H3,(H,14,15)(H,16,17)(H,18,19)","YBMOTEQVMANKGX",253.13,"PUBCHEMANNOTATIONBIO:(null);COCONUT:(CNP0338389);HMDB:(HMDB0011654);MiMeDB:(MMDBc0032960);CHEBI:(57784 16475);SUPERNATURAL:(SN0445808);FooDB:(FDB028345);PUBCHEM:(5280717 25203042 440443 440444);YMDB:(YMDB00302);PUBCHEMANNOTATIONDRUG:(null)",102,"C11H18N4O4","2-[3-Carboxylato-3-(Methylammonio)Propyl]-L-Histidine Dizwitterion",NA,"C11H17N4O3+","5280717;25203042;440443;440444",0.618,37,61.953,0.333,"CNC(CCC1=NC=C(N1)CC(C(=O)O)N)C(=O)O",1,-5.7,1
"1033",6.19368315524227e-08,6.21608702289222e-08,8.23479515688064e-08,0.999999969637223,0.986308526182673,0.986810787733998,0.988687750007902,0.988542582662184,1.84486614689468,0.9998531716958,1.86597451711113,1.86624853521877,-0.0164131377490478,-0.0166249817681093,0.883516146249609,-0.000211844019061429,0.899929283998657,0.900141128017718,7.20805101522874,7.20648291420435,7.08434719957168,1.31863864960211e-08,0.00598721258450628,0.00576611148495732,"[M - H2O + H]+",836967489734546432,"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Pyrrolidines; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Dicarboxylic acids and derivatives; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Pyrrolidinecarboxamides; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Asparagine and derivatives; Glutamine and derivatives; Proline and derivatives; Glutamic acid and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities","Carboxylic acids and derivatives",1,"Peptides",0.996,"Oligopeptides",0.963,"Amino acids, peptides, and analogues",0.998,"Organic acids and derivatives",1,836967489734546432,836968146289948416,2,549.242,1033,"C23H34N8O9","Cyclic peptides",0.675,"Amino acids and Peptides",1,"Oligopeptides",0.961,NA,"C23H33N8O8+",2.511,151,1033,"1033_549.24_2.5","NA_[1033_549.24_2.5]",549.242242376291,2.5108955,NA,0,0,0,14894535.25,14890055.25,14544948.5,11841755,10842285,10408497.25,11237001.75,0,NA,NA,NA,1033,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,549.242242376291,NA,NA,NA,NA,2.5108955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[M - H2O + H]+",836967489734546432,NA,NA,836967489734546432,0.133,0.133,-358.176,4194374,836968146289948416,2,"InChI=1S/C23H34N8O9/c24-10-17(33)29-14(2-1-7-27-23(25)26)20(37)28-11-18(34)30-15(9-19(35)36)21(38)31-16(22(39)40)8-12-3-5-13(32)6-4-12/h3-6,14-16,32H,1-2,7-11,24H2,(H,28,37)(H,29,33)(H,30,34)(H,31,38)(H,35,36)(H,39,40)(H4,25,26,27)","OBLNMUKJWUIHTD",549.242,"BloodExposome:(9872696);MESH:(9872696);PUBCHEM:(21989160 9872696);PUBMED",1033,"C23H34N8O9","H-Gly-DL-Arg-Gly-DL-Asp-DL-Tyr-OH",NA,"C23H33N8O8+","21989160;9872696",2.511,151,106.707,0.327,"C1=CC(=CC=C1CC(C(=O)O)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CCCN=C(N)N)NC(=O)CN)O",1,-5.6,0.022
"1055",8.29395657708787e-08,3.24892618364103e-08,6.33472659661294e-07,0.676347820087147,0.176776141007422,0.0261797031944433,0.8933758756432,0.92694448302345,1.65262763769945,1.03757500990955,1.84986821645437,1.7828766101601,-0.162660797667095,-0.109445159990408,0.724761699971937,0.053215637676686,0.887422497639031,0.834206859962345,7.0812382427097,7.48826015581462,6.19827212429192,0.169829905394751,0.752576350906898,1.58203528145777,"[M - H2O + H]+",836967490560824448,"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Heterocyclic fatty acids; Pyrrolidinecarboxamides; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Valine and derivatives; Glutamine and derivatives; Proline and derivatives; Leucine and derivatives; Isoleucine and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities","Carboxylic acids and derivatives",1,"Peptides",1,"Oligopeptides",0.986,"Amino acids, peptides, and analogues",1,"Organic acids and derivatives",1,836967490560824448,836968122327889152,1,584.377,1055,"C27H51N7O8","Tripeptides",0.558,"Amino acids and Peptides",1,"Small peptides",0.941,NA,"C27H50N7O7+",2.548,153,1055,"1055_584.38_2.5","NA_[1055_584.38_2.5]",584.37723875833,2.5480509,NA,4949753.175,1538961.5,0,54364665.5,58593153.5,46143393.5,39221591.25,37736796.75,42556589.3,44535988.375,0,NA,NA,NA,1055,306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,584.37723875833,NA,NA,NA,NA,2.5480509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"[M - H2O + H]+",836967490560824448,NA,NA,836967490560824448,0.818,0.818,-194.424,2,836968122327889152,1,"InChI=1S/C27H51N7O8/c1-15(2)21(26(40)34-22(16(3)4)27(41)42)33-25(39)19(11-12-20(35)36)32-24(38)18(10-6-8-14-29)31-23(37)17(30)9-5-7-13-28/h15-19,21-22H,5-14,28-30H2,1-4H3,(H,31,37)(H,32,38)(H,33,39)(H,34,40)(H,35,36)(H,41,42)","RKRZUCOOZGYZMY",584.377,"PUBCHEM:(19862098)",1055,"C27H51N7O8","H-DL-Lys-DL-Lys-DL-Glu-DL-Val-DL-Val-OH",NA,"C27H50N7O7+","19862098",2.548,153,50.951,0,"CC(C)C(C(=O)NC(C(C)C)C(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCCCN)NC(=O)C(CCCCN)N",1,-5.3,1
"1056",1.78315118226635e-09,1.04690012214803e-09,1.17097618268502e-08,0.804686944092779,0.0496157206018684,0.0102840096391588,0.904257502262479,0.924846016728389,1.75621992800035,1.02276841985208,1.94216793734775,1.89893225059553,-0.145194432493485,-0.112714912388076,0.812473522075938,0.0324795201054087,0.957667954569422,0.925188434464014,8.74881183414343,8.98009474952368,7.93145193826125,0.0943730449691312,1.30438069671721,1.9878375249666,"[M - H2O + H]+",836967490598573184,"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrrolidines; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Guanidines; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Primary carboxylic acid amides; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Carbonyl compounds; Pyrrolidine carboxylic acids and derivatives; Heterocyclic fatty acids; Pyrrolidinecarboxamides; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Primary amines; N-acylpyrrolidines; Fatty Acyls; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Amino acids; Proline and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Oligopeptides; Chemical entities","Carboxylic acids and derivatives",1,"Peptides",1,"Oligopeptides",0.995,"Amino acids, peptides, and analogues",1,"Organic acids and derivatives",1,836967490598573184,836968111087154176,1,453.282,1056,"C21H38N6O6","Tripeptides",0.92,"Amino acids and Peptides",1,"Small peptides",0.988,NA,"C21H37N6O5+",2.548,153,1056,"1056_453.28_2.5","NA_[1056_453.28_2.5]",453.282103402535,2.547698,NA,0,0,0,14217414,14866018.5,12076500.75,9603522.75,10195070.25,10447799,10913541.25,0,NA,NA,NA,1056,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,453.282103402535,NA,NA,NA,NA,2.547698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nan",-1,1056,1.4349730014801,NA,NA,NA,"ISDB","nan","nan","nan","nan","nan","nan","nan","nan","nan",0.35874325,"nan","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","['Unknown']","nan","nan","nan","1","1.0",0,0,"JIYJWDDBCTWDDS","nan","nan","nan","nan","nan",NA,"nan","nan","nan","nan","nan","nan","nan","[M - H2O + H]+",836967490598573184,NA,NA,836967490598573184,0.484,0.484,-156.098,2,836968111087154176,1,"InChI=1S/C21H38N6O6/c1-12(2)17(24)19(30)25-13(8-9-16(23)28)20(31)27-11-5-7-15(27)18(29)26-14(21(32)33)6-3-4-10-22/h12-15,17H,3-11,22,24H2,1-2H3,(H2,23,28)(H,25,30)(H,26,29)(H,32,33)","ASQAHTIBFAMKLN",453.282,"PUBCHEM:(20049544)",1056,"C21H38N6O6","H-DL-Val-DL-Gln-DL-Pro-DL-Lys-OH",NA,"C21H37N6O5+","20049544",2.548,153,109.231,0.333,"CC(C)C(C(=O)NC(CCC(=O)N)C(=O)N1CCCC1C(=O)NC(CCCCN)C(=O)O)N",1,-1.651,1
"1058",3.01239386768515e-08,3.24376687732553e-08,1.3238372909008e-07,0.999687766782177,0.334790424084093,0.378482846845948,0.948520046924791,0.945792074926414,1.7032872587418,0.997123970118269,1.79573142841213,1.80091090198057,-0.0762498296392776,-0.0804050418125834,0.768321765500203,-0.00415521217330584,0.844571595139481,0.848726807312787,7.52108824516086,7.48895036516653,6.87816538952343,0.000135622337568666,0.475226972503488,0.421953798301184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1058,"1058_292.69_2.5","NA_[1058_292.69_2.5]",292.692049619791,2.5488458,NA,5259462,1798892.1,0,58388060,58044478.5,51912174.5,40033136.5,42859218.5,45070141.2,45641678.8,0,NA,NA,NA,1058,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292.692049619791,NA,NA,NA,NA,2.5488458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
